#"Status","Id","Parent","LatinName","UsEnglish","Translation","Synonyms"
"T","129569","129441","Papilla minor duodeni","Minor duodenal papilla","Minor duodenal papilla","Lesser duodenal papilla"
"T","129575","129441","Glandulae duodenales","Duodenal glands","Duodenal glands","Duodenal submucosal glands"
"T","129588","128868","Jejunum","Jejunum","Jejunum",""
"T","129591","128868","Ileum","Ileum","Ileum",""
"T","129606","129591","Noduli lymphoidei aggregati ilei","Aggregated lymphoid nodules of ileum","Aggregated lymphoid nodules of ileum",""
"T","129611","129591","Pars terminalis ilei","Terminal ileum","Terminal ileum",""
"T","129622","129591","Diverticulum ilei","Ileal diverticulum","Ileal diverticulum",""
"T","129633","128868","Intestinum crassum","Large intestine","Large intestine","Large bowel"
"T","129640","129633","Tunica serosa intestini crassi","Serosa of large intestine","Serosa of large intestine","Serous coat of large intestine"
"T","129654","129633","Tela subserosa intestini crassi","Subserosa of large intestine","Subserosa of large intestine","Subserous layer of large intestine"
"T","129665","129633","Tunica muscularis intestini crassi","Muscular layer of large intestine","Muscular layer of large intestine","Muscular coat of large intestine"
"T","129679","129633","Tela submucosa intestini crassi","Submucosa of large intestine","Submucosa of large intestine","Submucosal layer of large intestine"
"T","129687","129633","Tunica mucosa intestini crassi","Mucosa of large intestine","Mucosa of large intestine","Mucous membrane of large intestine"
"T","129698","129687","Cryptae intestini crassi","Crypts of large intestine","Crypts of large intestine","Intestinal crypts of large intestine; Intestinal glands of large intestine"
"T","129709","128868","Caecum","Cecum","Caecum",""
"T","129714","129709","Papilla ilealis","Ileal papilla","Ileal papilla",""
"T","129723","129709","Ostium ileale","Ileal orifice","Ileal orifice","Orifice of ileal papilla"
"T","129738","129723","Frenulum ostii ilealis","Frenulum of ileal orifice","Frenulum of ileal orifice","Frenulum of ileocaecal valve; Frenulum of ileocecal valve"
"T","129746","129723","Labrum ileocolicum","Ileocolic lip","Ileocolic lip","Superior lip of ileal orifice"
"T","129751","129723","Labrum ileocaecale","Ileocecal lip","Ileocaecal lip","Inferior lip of ileal orifice"
"T","129767","129709","Appendix vermiformis","Vermiform appendix","Vermiform appendix","Appendix"
"T","129772","129767","Ostium appendicis vermiformis","Orifice of vermiform appendix","Orifice of vermiform appendix","Orifice of appendix"
"T","129780","129767","Noduli lymphoidei aggregati appendicis vermiformis","Aggregated lymphoid nodules of vermiform appendix","Aggregated lymphoid nodules of vermiform appendix","Aggregated lymphoid nodules of appendix"
"T","129795","129709","Plica appendicularis","Appendicular fold","Appendicular fold","Valve of vermiform appendix"
"T","129805","129709","Fascia precaecocolica","Prececocolic fascia","Precaecocolic fascia",""
"T","129818","128868","Colon","Colon","Colon",""
"T","129826","129818","Colon ascendens","Ascending colon","Ascending colon",""
"T","129839","129818","Flexura dextra coli","Right colic flexure","Right colic flexure","Hepatic flexure"
"T","129847","129818","Colon transversum","Transverse colon","Transverse colon",""
"T","129852","129818","Flexura sinistra coli","Left colic flexure","Left colic flexure","Splenic flexure; Lienal flexure"
"T","129860","129818","Colon descendens","Descending colon","Descending colon",""
"T","129871","129818","Colon sigmoideum","Sigmoid colon","Sigmoid colon",""
"T","129883","129818","Plicae semilunares coli","Semilunar folds of colon","Semilunar folds of colon",""
"T","129894","129818","Haustra coli","Haustra of colon","Haustra of colon","Sacculations of colon"
"T","129901","129818","Appendices omentales","Omental appendices","Omental appendices","Epiploic appendices; Fatty appendices of colon"
"T","129917","129818","Tunica muscularis coli","Muscular layer of colon","Muscular layer of colon","Muscular coat of colon"
"T","129925","129917","Stratum musculare longitudinale coli","Longitudinal muscular layer of colon","Longitudinal muscular layer of colon","Longitudinal layer of muscular coat of colon"
"T","129930","129925","Taeniae coli","Teniae coli","Taeniae coli",""
"T","129949","129930","Taenia mesocolica","Mesocolic tenia","Mesocolic taenia",""
"T","129958","129930","Taenia omentalis","Omental tenia","Omental taenia",""
"T","129963","129930","Taenia libera","Free tenia","Free taenia",""
"T","129974","129917","Stratum musculare circulare coli","Circular muscular layer of colon","Circular muscular layer of colon","Circular layer of muscular coat of colon"
"T","129982","128868","Rectum","Rectum","Rectum",""
"T","129996","129982","Flexura sacralis recti","Sacral flexure of rectum","Sacral flexure of rectum",""
"T","130000","129982","Flexurae laterales recti","Lateral flexures of rectum","Lateral flexures of rectum",""
"T","130013","130000","Flexura lateralis superior recti","Superior lateral flexure of rectum","Superior lateral flexure of rectum","Superodextral lateral flexure of rectum"
"T","130021","130000","Flexura lateralis intermedia recti","Intermediate lateral flexure of rectum","Intermediate lateral flexure of rectum","Intermediosinistral lateral flexure of rectum"
"T","130037","130000","Flexura lateralis inferior recti","Inferior lateral flexure of rectum","Inferior lateral flexure of rectum","Inferodextral lateral flexure of rectum"
"T","130045","129982","Plicae transversae recti","Transverse rectal folds","Transverse rectal folds","Transverse folds of rectum"
"T","130059","129982","Ampulla recti","Rectal ampulla","Rectal ampulla",""
"T","130068","129982","Tunica muscularis recti","Muscular layer of rectum","Muscular layer of rectum","Muscular coat of rectum"
"T","130076","130068","Stratum musculare longitudinale recti","Longitudinal muscular layer of rectum","Longitudinal muscular layer of rectum","Longitudinal layer of muscular coat of rectum"
"T","130084","130068","Stratum musculare circulare recti","Circular muscular layer of rectum","Circular muscular layer of rectum","Circular layer of muscular coat of rectum"
"T","130092","128868","Canalis analis","Anal canal","Anal canal",""
"T","130101","130092","Flexura anorectalis","Anorectal flexure","Anorectal flexure","Perineal flexure"
"T","130117","130092","Junctio anorectalis","Anorectal junction","Anorectal junction",""
"T","130125","130092","Columnae anales","Anal columns","Anal columns","Rectal columns"
"T","130130","130092","Sinus anales","Anal sinuses","Anal sinuses","Rectal sinuses; Anal crypts"
"T","130149","130092","Valvulae anales","Anal valves","Anal valves",""
"T","130158","130092","Linea pectinata","Pectinate line","Pectinate line","Dentate line"
"T","130163","130092","Pecten analis","Anal pecten","Anal pecten","Anal transitional zone"
"T","130174","130092","Linea anocutanea","Anocutaneous line","Anocutaneous line",""
"T","130182","130092","Sphincter internus ani","Internal anal sphincter","Internal anal sphincter","Internal anal sphincter muscle"
"T","130196","130092","Sulcus intersphinctericus","Intersphincteric groove","Intersphincteric groove",""
"T","130207","130092","Sphincter externus ani","External anal sphincter","External anal sphincter","External anal sphincter muscle"
"T","130210","130092","Corrugator cutis ani","Corrugator cutis ani","Corrugator cutis ani","Corrugator cutis ani muscle"
"T","130229","130092","Anus","Anus","Anus",""
"T","130232","127734","Hepar","Liver","Liver",""
"T","130241","130232","Facies diaphragmatica hepatis","Diaphragmatic surface of liver","Diaphragmatic surface of liver",""
"T","130255","130241","Facies superior hepatis","Superior surface of liver","Superior surface of liver","Superior part of diaphragmatic surface of liver"
"T","130264","130255","Impressio cardiaca hepatis","Cardiac impression of liver","Cardiac impression of liver",""
"T","130278","130241","Facies anterior hepatis","Anterior surface of liver","Anterior surface of liver","Anterior part of diaphragmatic surface of liver"
"T","130286","130241","Facies dextra hepatis","Right surface of liver","Right surface of liver","Right part of diaphragmatic surface of liver"
"T","130293","130241","Facies posterior hepatis","Posterior surface of liver","Posterior surface of liver","Posterior part of diaphragmatic surface of liver"
"T","130308","130241","Area nuda hepatis","Bare area of liver","Bare area of liver",""
"T","130319","130308","Sulcus venae cavae inferioris","Groove for inferior vena cava","Groove for inferior vena cava",""
"T","130324","130232","Facies visceralis hepatis","Visceral surface of liver","Visceral surface of liver",""
"T","130335","130324","Porta hepatis","Porta hepatis","Porta hepatis",""
"T","130343","130324","Fissura portalis principalis","Main portal fissure","Main portal fissure",""
"T","130356","130343","Fossa vesicae biliaris","Fossa for gallbladder","Fossa for gallbladder",""
"T","130362","130324","Fissura portalis dextra","Right portal fissure","Right portal fissure",""
"T","130370","130324","Fissura umbilicalis","Umbilical fissure","Umbilical fissure",""
"T","130381","130370","Fissura ligamenti teretis","Fissure for ligamentum teres","Fissure for ligamentum teres","Fissure for round ligament"
"T","130397","130370","Fissura ligamenti venosi","Fissure for ligamentum venosum","Fissure for ligamentum venosum",""
"T","130403","130324","Tuber omentale hepatis","Omental tuberosity of liver","Omental tuberosity of liver",""
"T","130416","130324","Impressio oesophagea hepatis","Esophageal impression of liver","Oesophageal impression of liver",""
"T","130427","130324","Impressio gastrica hepatis","Gastric impression of liver","Gastric impression of liver",""
"T","130434","130324","Impressio duodenalis hepatis","Duodenal impression of liver","Duodenal impression of liver",""
"T","130442","130324","Impressio colica hepatis","Colic impression of liver","Colic impression of liver",""
"T","130450","130324","Impressio renalis hepatis","Renal impression of liver","Renal impression of liver",""
"T","130469","130324","Impressio suprarenalis hepatis","Suprarenal impression of liver","Suprarenal impression of liver",""
"T","130475","130232","Margo inferior hepatis","Inferior border of liver","Inferior border of liver",""
"T","130488","130475","Incisura ligamenti teretis","Notch for ligamentum teres","Notch for ligamentum teres",""
"T","130491","130232","Lobus dexter hepatis","Right lobe of liver","Right lobe of liver",""
"T","130502","130232","Lobus sinister hepatis","Left lobe of liver","Left lobe of liver",""
"T","130515","130502","Appendix fibrosa hepatis","Fibrous appendix of liver","Fibrous appendix of liver",""
"T","130528","130232","Lobus quadratus","Quadrate lobe","Quadrate lobe",""
"T","130531","130232","Lobus caudatus","Caudate lobe","Caudate lobe",""
"T","130544","130531","Processus papillaris","Papillary process","Papillary process",""
"T","130553","130531","Processus caudatus","Caudate process","Caudate process",""
"T","130566","130232","Tunica serosa hepatis","Serosa of liver","Serosa of liver","Serous coat of liver"
"T","130577","130232","Tela subserosa hepatis","Subserosa of liver","Subserosa of liver","Subserous layer of liver"
"T","130589","130232","Tunica fibrosa hepatis","Fibrous capsule of liver","Fibrous capsule of liver","Fibrous coat of liver"
"T","130590","130232","Capsula fibrosa perivascularis","Perivascular fibrous capsule","Perivascular fibrous capsule",""
"T","130609","130232","Lobuli hepatis","Lobules of liver","Lobules of liver",""
"T","130614","130232","Tractus portans","Portal tract","Portal tract","Interlobular portal triad"
"T","130623","130614","Arteriae interlobulares","Interlobular arteries","Interlobular arteries",""
"T","130638","130614","Venae interlobulares","Interlobular veins","Interlobular veins",""
"T","130646","130614","Ductus biliferi interlobulares","Interlobular bile ducts","Interlobular bile ducts",""
"T","130651","130232","Venae centrales","Central veins","Central veins",""
"T","130667","130232","Pars sinistra hepatis","Left part of liver","Left part of liver","Left liver"
"T","130672","130667","Divisio lateralis sinistra hepatis","Left lateral division of liver","Left lateral division of liver",""
"T","130680","130672","Segmentum posterius laterale sinistrum hepatis","Left posterior lateral segment of liver","Left posterior lateral segment of liver","Segment ii of liver"
"T","130695","130672","Segmentum anterius laterale sinistrum hepatis","Left anterior lateral segment of liver","Left anterior lateral segment of liver","Segment iii of liver"
"T","130705","130667","Divisio medialis sinistra hepatis","Left medial division of liver","Left medial division of liver",""
"T","130718","130705","Segmentum mediale sinistrum hepatis","Left medial segment of liver","Left medial segment of liver","Segment iv of liver"
"T","130726","130232","Pars posterior hepatis","Posterior part of liver","Posterior part of liver","Posterior liver"
"T","130739","130726","Segmentum posterius hepatis","Posterior segment of liver","Posterior segment of liver","Segment i of liver"
"T","130747","130232","Pars dextra hepatis","Right part of liver","Right part of liver","Right liver"
"T","130752","130747","Divisio medialis dextra hepatis","Right medial division of liver","Right medial division of liver",""
"T","130760","130752","Segmentum anterius mediale dextrum hepatis","Anterior medial segment of liver","Anterior medial segment of liver","Segment v of liver"
"T","130771","130752","Segmentum posterius mediale dextrum hepatis","Posterior medial segment of liver","Posterior medial segment of liver","Segment viii of liver"
"T","130783","130747","Divisio lateralis dextra hepatis","Right lateral division of liver","Right lateral division of liver",""
"T","130794","130783","Segmentum anterius laterale dextrum hepatis","Anterior lateral segment of liver","Anterior lateral segment of liver","Segment vi of liver"
"T","130806","130783","Segmentum posterius laterale dextrum hepatis","Posterior lateral segment of liver","Posterior lateral segment of liver","Segment vii of liver"
"T","130811","127734","Vesica biliaris","Gallbladder","Gallbladder",""
"T","130822","130811","Fundus vesicae biliaris","Fundus of gallbladder","Fundus of gallbladder",""
"T","130833","130811","Infundibulum vesicae biliaris","Infundibulum of gallbladder","Infundibulum of gallbladder",""
"T","130840","130811","Corpus vesicae biliaris","Body of gallbladder","Body of gallbladder",""
"T","130854","130811","Collum vesicae biliaris","Neck of gallbladder","Neck of gallbladder",""
"T","130865","130811","Tunica serosa vesicae biliaris","Serosa of gallbladder","Serosa of gallbladder","Serous coat of gallbladder"
"T","130879","130811","Tela subserosa vesicae biliaris","Subserosa of gallbladder","Subserosa of gallbladder","Subserous layer of gallbladder"
"T","130887","130811","Tunica muscularis vesicae biliaris","Muscular layer of gallbladder","Muscular layer of gallbladder","Muscular coat of gallbladder"
"T","130898","130811","Tunica mucosa vesicae biliaris","Mucosa of gallbladder","Mucosa of gallbladder","Mucous membrane of gallbladder"
"T","130904","130898","Plicae muscosae vesicae biliaris","Mucosal folds of gallbladder","Mucosal folds of gallbladder","Rugae of gallbladder"
"T","130912","127734","Ductus biliares extrahepatici","Extrahepatic bile ducts","Extrahepatic bile ducts",""
"T","130920","130912","Ductus hepaticus communis","Common hepatic duct","Common hepatic duct",""
"T","130936","130920","Ductus hepaticus dexter","Right hepatic duct","Right hepatic duct",""
"T","130948","130936","Ramus anterior ductus hepatici dextri","Anterior branch of right hepatic duct","Anterior branch of right hepatic duct",""
"T","130957","130936","Ramus posterior ductus hepatici dextri","Posterior branch of right hepatic duct","Posterior branch of right hepatic duct",""
"T","130961","130920","Ductus hepaticus sinister","Left hepatic duct","Left hepatic duct",""
"T","130973","130961","Ramus lateralis ductus hepatici sinistri","Lateral branch of left hepatic duct","Lateral branch of left hepatic duct",""
"T","130985","130961","Ramus medialis ductus hepatici sinistri","Medial branch of left hepatic duct","Medial branch of left hepatic duct",""
"T","130999","130920","Ductus dexter lobi caudati","Right duct of caudate lobe","Right duct of caudate lobe",""
"T","131007","130920","Ductus sinister lobi caudati","Left duct of caudate lobe","Left duct of caudate lobe",""
"T","131010","130912","Ductus cysticus","Cystic duct","Cystic duct",""
"T","131029","131010","Plica spiralis","Spiral fold","Spiral fold",""
"T","131032","130912","Ductus biliaris","Bile duct","Bile duct","Common bile duct"
"T","131041","131032","Pars supraduodenalis ductus biliaris","Supraduodenal part of biliary duct","Supraduodenal part of biliary duct",""
"T","131055","131032","Pars retroduodenalis ductus biliaris","Retroduodenal part of biliary duct","Retroduodenal part of biliary duct",""
"T","131064","131032","Pars pancreatica ductus biliaris","Pancreatic part of biliary duct","Pancreatic part of biliary duct",""
"T","131078","131064","Sphincter ductus biliaris","Sphincter of bile duct","Sphincter of bile duct",""
"T","131086","131078","Sphincter superior ductus biliaris","Superior sphincter of bile duct","Superior sphincter of bile duct",""
"T","131093","131078","Sphincter inferior ductus biliaris","Inferior sphincter of bile duct","Inferior sphincter of bile duct",""
"T","131108","131032","Pars intramuralis ductus biliaris","Intramural part of biliary duct","Intramural part of biliary duct",""
"T","131119","131108","Ampulla hepatopancreatica","Hepatopancreatic ampulla","Hepatopancreatic ampulla","Biliaropancreatic ampulla"
"T","131124","131119","Sphincter ampullae","Sphincter of ampulla","Sphincter of ampulla",""
"T","131135","131032","Glandulae ductus biliaris","Glands of bile duct","Glands of bile duct",""
"T","131143","127734","Pancreas","Pancreas","Pancreas",""
"T","131156","131143","Caput pancreatis","Head of pancreas","Head of pancreas",""
"T","131162","131156","Processus uncinatus pancreatis","Uncinate process of pancreas","Uncinate process of pancreas",""
"T","131170","131156","Incisura pancreatis","Pancreatic notch","Pancreatic notch",""
"T","131181","131143","Collum pancreatis","Neck of pancreas","Neck of pancreas",""
"T","131197","131143","Corpus pancreatis","Body of pancreas","Body of pancreas",""
"T","131203","131197","Facies anterosuperior pancreatis","Anterosuperior surface of pancreas","Anterosuperior surface of pancreas",""
"T","131216","131197","Facies posterior pancreatis","Posterior surface of pancreas","Posterior surface of pancreas",""
"T","131227","131197","Facies anteroinferior pancreatis","Anteroinferior surface of pancreas","Antero-inferior surface of pancreas",""
"T","131234","131197","Margo superior pancreatis","Superior border of pancreas","Superior border of pancreas",""
"T","131242","131197","Margo anterior pancreatis","Anterior border of pancreas","Anterior border of pancreas",""
"T","131250","131197","Margo inferior pancreatis","Inferior border of pancreas","Inferior border of pancreas",""
"T","131269","131197","Tuber omentale pancreatis","Omental eminence of pancreas","Omental eminence of pancreas",""
"T","131275","131143","Cauda pancreatis","Tail of pancreas","Tail of pancreas",""
"T","131288","131143","Insulae pancreaticae","Pancreatic islets","Pancreatic islets",""
"T","131291","131143","Ductus pancreaticus","Pancreatic duct","Pancreatic duct",""
"T","131300","131291","Sphincter ductus pancreatici","Sphincter of pancreatic duct","Sphincter of pancreatic duct",""
"T","131313","131143","Ductus pancreaticus accessorius","Accessory pancreatic duct","Accessory pancreatic duct",""
"T","131321","131143","Pancreas accessorium","Accessory pancreas","Accessory pancreas",""
"T","131337","127727","Systema respiratorium","Respiratory system","Respiratory system",""
"T","131345","131337","Nasus","Nose","Nose",""
"T","131359","131345","Nasus externus","External nose","External nose",""
"T","131368","131345","Cartilagines nasi","Nasal cartilages","Nasal cartilages",""
"T","131376","131345","Septum nasi","Nasal septum","Nasal septum",""
"T","131384","131376","Pars membranacea septi nasi","Membranous part of nasal septum","Membranous part of nasal septum","Columella"
"T","131392","131376","Pars cartilaginea septi nasi","Cartilaginous part of nasal septum","Cartilaginous part of nasal septum",""
"T","131402","131376","Pars ossea septi nasi","Bony part of nasal septum","Bony part of nasal septum","Bony nasal septum; Bony septum of nose"
"T","131415","131376","Organum vomeronasale","Vomeronasal organ","Vomeronasal organ",""
"T","131428","131376","Ductus incisivus","Incisive duct","Incisive duct",""
"T","131431","131345","Paries lateralis cavitatis nasi","Lateral wall of nasal cavity","Lateral wall of nasal cavity",""
"T","131444","131431","Limen nasi","Limen nasi","Limen nasi",""
"T","131453","131431","Agger nasi","Agger nasi","Agger nasi",""
"T","131466","131431","Sulcus olfactorius","Olfactory groove","Olfactory groove",""
"T","131477","131431","Concha suprema nasi","Highest nasal concha","Highest nasal concha","Highest nasal turbinate"
"T","131489","131431","Concha superior nasi","Superior nasal concha","Superior nasal concha","Superior nasal turbinate"
"T","131490","131431","Concha media nasi","Middle nasal concha","Middle nasal concha","Middle nasal turbinate"
"T","131509","131431","Bulla ethmoidea","Ethmoidal bulla","Ethmoidal bulla",""
"T","131514","131431","Concha inferior nasi","Inferior nasal concha","Inferior nasal concha","Inferior nasal turbinate"
"T","131523","131431","Plexus cavernosi concharum","Cavernous plexuses of conchae","Cavernous plexuses of conchae","Cavernous vascular plexuses of conchae"
"T","131538","131431","Hiatus semilunaris","Semilunar hiatus","Semilunar hiatus",""
"T","131546","131538","Ductus frontonasalis","Frontonasal duct","Frontonasal duct",""
"T","131551","131538","Infundibulum ethmoideum","Ethmoidal infundibulum","Ethmoidal infundibulum",""
"T","131567","131538","Hiatus maxillaris","Maxillary hiatus","Maxillary hiatus","Hiatus of maxillary sinus; Opening of maxillary sinus"
"T","131572","131431","Apertura ductus nasolacrimalis","Opening of nasolacrimal duct","Opening of nasolacrimal duct",""
"T","131580","131431","Tunica mucosa nasi","Mucosa of nasal cavity","Mucosa of nasal cavity","Mucous membrane of nasal cavity; Nasal mucosa"
"T","131595","131580","Pars vestibularis tunicae mucosae nasi","Vestibular part of nasal mucosa","Vestibular part of nasal mucosa","Vestibular region of nasal mucosa"
"T","131601","131580","Pars respiratoria tunicae mucosae nasi","Respiratory part of nasal mucosa","Respiratory part of nasal mucosa","Respiratory region of nasal mucosa"
"T","131617","131431","Glandulae nasales","Nasal glands","Nasal glands",""
"T","131625","131345","Paries superior cavitatis nasi","Roof of nasal cavity","Roof of nasal cavity",""
"T","131630","131625","Pars olfactoria tunicae mucosae","Olfactory part of mucosa","Olfactory part of mucosa","Olfactory region of mucosa"
"T","131649","131625","Apertura sinus sphenoidei","Opening of sphenoidal sinus","Opening of sphenoidal sinus",""
"T","131658","131345","Cavitas nasi","Nasal cavity","Nasal cavity",""
"T","131663","131658","Naris","Nostril","Nostril",""
"T","131674","131658","Vestibulum nasi","Nasal vestibule","Nasal vestibule",""
"T","131682","131658","Recessus sphenoethmoideus","Sphenoethmoidal recess","Spheno-ethmoidal recess",""
"T","131696","131658","Meatus superior nasi","Superior nasal meatus","Superior nasal meatus",""
"T","131706","131658","Meatus medius nasi","Middle nasal meatus","Middle nasal meatus",""
"T","131711","131706","Atrium meatus medii","Atrium of middle meatus","Atrium of middle meatus",""
"T","131722","131658","Meatus inferior nasi","Inferior nasal meatus","Inferior nasal meatus",""
"T","131733","131658","Meatus communis nasi","Common nasal meatus","Common nasal meatus",""
"T","131740","131658","Meatus nasopharyngeus","Nasopharyngeal meatus","Nasopharyngeal meatus",""
"T","131754","131658","Choana","Choana","Choana","Posterior nasal aperture"
"T","131765","131337","Sinus paranasales","Paranasal sinuses","Paranasal sinuses",""
"T","131779","131765","Sinus maxillaris","Maxillary sinus","Maxillary sinus","Maxillary paranasal sinus"
"T","131787","131765","Sinus sphenoideus","Sphenoidal sinus","Sphenoidal sinus","Sphenoidal paranasal sinus"
"T","131798","131765","Sinus frontalis","Frontal sinus","Frontal sinus","Frontal paranasal sinus"
"T","131804","131765","Cellulae ethmoideae","Ethmoidal cells","Ethmoidal cells","Ethmoidal air cells"
"T","131812","131804","Cellulae ethmoideae anteriores","Anterior ethmoidal cells","Anterior ethmoidal cells","Anterior ethmoidal air cells"
"T","131820","131804","Cellulae ethmoideae mediae","Middle ethmoidal cells","Middle ethmoidal cells","Middle ethmoidal air cells"
"T","131836","131804","Cellulae ethmoideae posteriores","Posterior ethmoidal cells","Posterior ethmoidal cells","Posterior ethmoidal air cells"
"T","131848","131337","Larynx","Larynx","Larynx",""
"T","131857","131848","Tunica mucosa laryngis","Mucosa of larynx","Mucosa of larynx","Mucous membrane of larynx"
"T","131861","131848","Glandulae laryngeae","Laryngeal glands","Laryngeal glands",""
"T","131873","131848","Cartilagines laryngis","Laryngeal cartilages","Laryngeal cartilages",""
"T","131885","131848","Juncturae laryngis","Laryngeal joints","Laryngeal joints",""
"T","131899","131848","Musculi laryngis","Laryngeal muscles","Laryngeal muscles",""
"T","131905","131848","Epiglottis","Epiglottis","Epiglottis",""
"T","131918","131905","Tuberculum epiglotticum","Epiglottic tubercle","Epiglottic tubercle",""
"T","131926","131905","Corpus adiposum preepiglotticum","Pre-epiglottic fat body","Pre-epiglottic fat body",""
"T","131939","131848","Plica aryepiglottica","Aryepiglottic fold","Ary-epiglottic fold",""
"T","131947","131939","Tuberculum corniculatum","Corniculate tubercle","Corniculate tubercle",""
"T","131952","131939","Tuberculum cuneiforme","Cuneiform tubercle","Cuneiform tubercle",""
"T","131960","131848","Plica vestibularis","Vestibular fold","Vestibular fold",""
"T","131971","131848","Glottis","Glottis","Glottis",""
"T","131983","131971","Plica vocalis","Vocal fold","Vocal fold",""
"T","131994","131971","Membrana fibroelastica laryngis","Fibroelastic membrane of larynx","Fibro-elastic membrane of larynx",""
"T","132008","131971","Plica interarytenoidea","Interarytenoid fold","Interarytenoid fold",""
"T","132019","131848","Cavitas laryngis","Laryngeal cavity","Laryngeal cavity",""
"T","132024","132019","Aditus laryngis","Laryngeal inlet","Laryngeal inlet",""
"T","132035","132024","Incisura interarytenoidea","Interarytenoid notch","Interarytenoid notch",""
"T","132043","132019","Vestibulum laryngis","Laryngeal vestibule","Laryngeal vestibule",""
"T","132056","132019","Rima vestibuli","Rima vestibuli","Rima vestibuli",""
"T","132062","132019","Ventriculus laryngis","Laryngeal ventricle","Laryngeal ventricle",""
"T","132070","132062","Sacculus laryngis","Laryngeal saccule","Laryngeal saccule",""
"T","132081","132019","Rima glottidis","Rima glottidis","Rima glottidis",""
"T","132097","132081","Pars intermembranacea rimae glottidis","Intermembranous part of rima glottidis","Intermembranous part of rima glottidis",""
"T","132100","132081","Pars intercartilaginea rimae glottidis","Intercartilaginous part of rima glottidis","Intercartilaginous part of rima glottidis",""
"T","132113","132019","Cavitas infraglottica","Infraglottic cavity","Infraglottic cavity",""
"T","132121","131337","Arbor tracheobronchialis","Tracheobronchial tree","Tracheobronchial tree","Bronchial tree"
"T","132137","132121","Trachea","Trachea","Trachea",""
"T","132145","132137","Pars cervicalis tracheae","Cervical part of trachea","Cervical part of trachea",""
"T","132159","132137","Pars thoracica tracheae","Thoracic part of trachea","Thoracic part of trachea",""
"T","132168","132137","Paries membranaceus tracheae","Membranous wall of trachea","Membranous wall of trachea","Posterior wall of trachea"
"T","132176","132137","Tunica fibromusculocartilaginea tracheae","Fibromusculocartilaginous layer of trachea","Fibromusculocartilaginous layer of trachea","Fibromusculocartilaginous coat of trachea"
"T","132184","132176","Cartilagines tracheales","Tracheal cartilages","Tracheal cartilages",""
"T","132192","132176","Musculus trachealis","Trachealis muscle","Trachealis muscle",""
"T","132202","132176","Ligamenta anularia tracheae","Annular ligaments of trachea","Annular ligaments of trachea","Anular ligaments of trachea"
"T","132215","132137","Tela submucosa tracheae","Submucosa of trachea","Submucosa of trachea","Submucosal layer of trachea"
"T","132228","132137","Tunica mucosa tracheae","Mucosa of trachea","Mucosa of trachea","Mucous membrane of trachea"
"T","132231","132137","Glandulae tracheales","Tracheal glands","Tracheal glands",""
"T","132244","132137","Bifurcatio tracheae","Tracheal bifurcation","Tracheal bifurcation",""
"T","132253","132244","Carina tracheae","Carina of trachea","Carina of trachea",""
"T","132266","132121","Bronchi","Bronchi","Bronchi",""
"T","132277","132266","Bronchus principalis","Main bronchus","Main bronchus","Primary bronchus; Principal bronchus"
"T","132289","132266","Bronchi intrapulmonares","Intrapulmonary bronchi","Intrapulmonary bronchi",""
"T","132290","132289","Bronchus lobaris","Lobar bronchus","Lobar bronchus","Secondary bronchus"
"T","132304","132289","Bronchus segmentalis","Segmental bronchus","Segmental bronchus","Tertiary bronchus"
"T","132312","132289","Bronchus intrasegmentalis","Intrasegmental bronchus","Intrasegmental bronchus",""
"T","132320","132121","Bronchus","Bronchus","Bronchus",""
"T","132336","132320","Tunica fibromusculocartilaginea bronchi","Fibromusculocartilaginous layer of bronchus","Fibromusculocartilaginous layer of bronchus","Fibromusculocartilaginous coat of bronchus"
"T","132348","132320","Tela submucosa bronchi","Submucosa of bronchus","Submucosa of bronchus","Submucosal layer of bronchus"
"T","132357","132320","Tunica mucosa bronchi","Mucosa of bronchus","Mucosa of bronchus","Mucous membrane of bronchus"
"T","132361","132320","Glandulae bronchiales","Bronchial glands","Bronchial glands",""
"T","132373","132121","Bronchus principalis dexter","Right main bronchus","Right main bronchus",""
"T","132385","132373","Bronchus lobaris superior dexter","Right superior lobar bronchus","Right superior lobar bronchus",""
"T","132399","132385","Bronchus segmentalis apicalis pulmonis dextri","Apical segmental bronchus of right lung","Apical segmental bronchus of right lung","Bronchus 1 of right lung; B1"
"T","132407","132385","Bronchus segmentalis posterior pulmonis dextri","Posterior segmental bronchus of right lung","Posterior segmental bronchus of right lung","Bronchus 2 of right lung; B2"
"T","132410","132385","Bronchus segmentalis anterior pulmonis dextri","Anterior segmental bronchus of right lung","Anterior segmental bronchus of right lung","Bronchus 3 of right lung; B3"
"T","132429","132373","Bronchus intermedius","Bronchus intermedius","Bronchus intermedius",""
"T","132432","132429","Bronchus lobaris medius","Middle lobar bronchus","Middle lobar bronchus","Right middle lobar bronchus"
"T","132441","132432","Bronchus segmentalis lateralis pulmonis dextri","Lateral segmental bronchus of right lung","Lateral segmental bronchus of right lung","Bronchus 4 of right lung; B4"
"T","132455","132432","Bronchus segmentalis medialis pulmonis dextri","Medial segmental bronchus of right lung","Medial segmental bronchus of right lung","Bronchus 5 of right lung; B5"
"T","132464","132429","Bronchus lobaris inferior dexter","Right inferior lobar bronchus","Right inferior lobar bronchus",""
"T","132478","132464","Bronchus segmentalis superior pulmonis dextri","Superior segmental bronchus of right lung","Superior segmental bronchus of right lung","Bronchus 6 of right lung; B6"
