#"Status","Id","Parent","LatinName","UsEnglish","Translation","Synonyms"
"N","138094","138083","Fasciae viscerales abdominis","Abdominal visceral fascia","",""
"N","138107","138094","Fascia propria organi abdominalis","Fascia of abdominal organ","",""
"N","138110","138083","Fasciae viscerales pelvis","Pelvic visceral fascia","",""
"N","138129","138110","Fascia propria organi pelvici","Fascia of pelvic organ","",""
"N","138132","136991","Spatium extraperitoneale","Extraperitoneal space","",""
"N","138141","138132","Spatium retroperitoneale","Retroperitoneal space","",""
"N","138155","138141","Corpus adiposum pararenale","Pararenal fat body","",""
"N","138164","138141","Capsula adiposa renis","Perirenal fat capsule","",""
"N","138178","138141","Fasciae retroperitoneales","Retroperitoneal fascia","",""
"N","138186","138178","Fascia lateroconalis","Lateroconal fascia","",""
"N","138193","138178","Fascia renalis","Renal fascia","",""
"N","138204","138193","Lamina anterior fasciae renalis","Anterior layer of renal fascia","",""
"N","138212","138193","Lamina posterior fasciae renalis","Posterior layer of renal fascia","",""
"N","138220","138132","Spatium retropubicum","Retropubic space","",""
"N","138236","138132","Spatium retroinguinale","Retroinguinal space","",""
"N","138248","138132","Spatium infraperitoneale","Infraperitoneal space","",""
"N","138257","138248","Fasciae extraperitoneales pelvis","Pelvic extraperitoneal fascia","",""
"N","138261","138257","Ligamentum mediale puboprostaticum","Medial puboprostatic ligament","",""
"N","138273","138257","Ligamentum mediale pubovesicale","Medial pubovesical ligament","",""
"N","138285","138257","Ligamentum laterale puboprostaticum","Lateral puboprostatic ligament","",""
"N","138299","138257","Ligamentum laterale pubovesicale","Lateral pubovesical ligament","",""
"N","138301","138257","Ligamentum laterale vesicae","Lateral ligament of bladder","",""
"N","138317","138257","Fascia rectoprostatica","Rectoprostatic fascia","",""
"N","138325","138257","Fascia rectovaginalis","Rectovaginal fascia","",""
"N","138330","138257","Ligamentum laterale recti","Lateral ligament of rectum","",""
"N","138349","138257","Ligamentum proprium ovarii","Proper ovarian ligament","",""
"N","138358","138257","Ligamentum teres uteri","Round ligament of uterus","",""
"N","138363","138257","Parametrium","Parametrium","",""
"N","138374","138363","Paracervix","Paracervix","",""
"N","138382","138257","Ligamentum pubocervicale","Pubocervical ligament","",""
"N","138396","138257","Ligamentum cardinale","Cardinal ligament","",""
"N","138400","138257","Ligamentum uterosacrale","Uterosacral ligament","",""
"N","138413","138248","Musculi leves spatii infraperitonealis","Smooth muscles of infraperitoneal space","",""
"N","138421","138413","Musculus pubovesicalis","Pubovesicalis muscle","",""
"N","138437","138413","Musculus rectovesicalis","Rectovesicalis muscle","",""
"N","138445","138413","Musculus uterosacralus","Uterosacral muscle","",""
"N","138459","138413","Musculus vesicoprostaticus","Vesicoprostaticus muscle","",""
"N","138468","138413","Musculus vesicovaginalis","Vesicovaginalis muscle","",""
"N","138476","138413","Musculus rectococcygeus","Rectococcygeus muscle","",""
"N","138484","138413","Musculi rectourethrales","Rectourethral muscles","",""
"N","138492","138484","Musculus rectoperinealis","Rectoperinealis muscle","",""
"N","138506","138484","Musculus anoperinealis","Anoperinealis muscle","",""
"N","200053","0","auris","ear","",""
"N","200090","0","nasus","nose","",""
"N","200282","0","palma","palm","",""
"N","200296","0","dorsum manus","dorsum of hand","",""
"N","200338","0","nates","buttocks","",""
"N","200447","0","planta","sole","",""
"N","200452","0","dorsum pedis","dorsum of foot","",""
"N","200471","0","cavitates","cavities","",""
"N","200494","0","cavitas thoracis","thoracic cavity","",""
"N","200507","0","cavitas abdominopelvica","abdominopelvic cavity","",""
"N","200969","0","regiones thoracicae anterolaterales","anterolateral thoracic regions","",""
"N","201012","0","regio pectoralis lateralis","lateral pectoral region","",""
"N","201061","0","regiones abdominales","abdominal regions","",""
"N","201406","0","margo radialis","radial border","",""
"N","201411","0","margo ulnaris","ulnar border","",""
"N","201525","0","regio pollicis","region of thumb","",""
"N","201530","0","regio indicis","region of index finger","",""
"N","201549","0","regio digiti medii","region of middle finger","",""
"N","201558","0","regio digiti anularis","region of ring finger","",""
"N","201563","0","regio digiti minimi","region of little finger","",""
"N","201945","0","regio hallucis","region of great toe [I]","",""
"N","201959","0","regio digiti secundi [II]","region of second toe [II]","",""
"N","201968","0","regio digiti tertii [III]","region of third toe [III]","",""
"N","201976","0","regio digiti quarti [IV]","region of fourth toe [IV]","",""
"N","201984","0","regio digiti minimi","region of little toe","",""
"N","202039","0","substantia corticalis","cortical bone","",""
"N","202257","0","tuber","tuber","",""
"N","202261","0","tuberculum","tubercle","",""
"N","202299","0","processus","process","",""
"N","202301","0","condylus","condyle","",""
"N","202317","0","epicondylus","epicondyle","",""
"N","202325","0","crista","crest","",""
"N","202330","0","linea","line","",""
"N","202349","0","incisura","notch","",""
"N","202358","0","fossa","fossa","",""
"N","202445","0","centrum ossificationis","ossification centre","",""
"N","202881","0","sulci arteriosi","arterial grooves","",""
"N","203058","0","foramina palatina minora","lesser palatine foramina","",""
"N","203194","0","margo lateralis","lateral margin","",""
"N","203208","0","margo medialis","medial margin","",""
"N","203219","0","paries superior","roof","",""
"N","203270","0","sulcus lacrimalis","lacrimal groove","",""
"N","203354","0","meatus nasi superior","superior nasal meatus","",""
"N","203365","0","meatus nasi medius","middle nasal meatus","",""
"N","203379","0","meatus nasi inferior","inferior nasal meatus","",""
"N","203398","0","meatus nasi communis","common nasal meatus","",""
"N","203485","0","sulcus sinus sagittalis superioris","groove for superior sagittal sinus","",""
"N","203716","0","margo supraorbitalis","supra-orbital margin","",""
"N","203809","0","sulcus sinus sagittalis superioris","groove for superior sagittal sinus","",""
"N","203838","0","spina nasalis","nasal spine","",""
"N","203846","0","margo nasalis","nasal margin","",""
"N","203867","0","facies orbitalis","orbital surface","",""
"N","203929","0","sinus frontalis","frontal sinus","",""
"N","204007","0","clivus","clivus","",""
"N","204029","0","sulcus sinus petrosi inferioris","groove for inferior petrosal sinus","",""
"N","204269","0","sulcus sinus sigmoidei","groove for sigmoid sinus","",""
"N","204477","0","sinus sphenoidalis","sphenoidal sinus","",""
"N","204546","0","fissura orbitalis superior","superior orbital fissure","",""
"N","204918","0","sulcus sinus sigmoidei","groove for sigmoid sinus","",""
"N","205239","0","sulcus sinus petrosi inferioris","groove for inferior petrosal sinus","",""
"N","205302","0","incisura jugularis","jugular notch","",""
"N","205504","0","facies temporalis","temporal surface","",""
"N","205548","0","foveola suprameatica","suprameatal triangle","",""
"N","205710","0","cellulae ethmoidales anteriores","anterior ethmoidal cells","",""
"N","205729","0","cellulae ethmoidales mediae","middle ethmoidal cells","",""
"N","205732","0","cellulae ethmoidales posteriores","posterior ethmoidal cells","",""
"N","205786","0","bulla ethmoidalis","ethmoidal bulla","",""
"N","205801","0","infundibulum ethmoidale","ethmoidal infundibulum","",""
"N","205817","0","hiatus semilunaris","hiatus semilunaris","",""
"N","205882","0","sulcus lacrimalis","lacrimal groove","",""
"N","205922","0","foramina nasalia","nasal foramina","",""
"N","206033","0","margo infraorbitalis","infra-orbital margin","",""
"N","206098","0","sutura zygomaticomaxillaris","zygomaticomaxillary suture","",""
"N","206200","0","sinus maxillaris","maxillary sinus","",""
"N","206339","0","arcus alveolaris","alveolar arch","",""
"N","206842","0","arcus alveolaris","alveolar arch","",""
"N","207356","0","vertebrae cervicales [C I - C VII]","cervical vertebrae [C I - C VII]","",""
"N","207362","0","uncus corporis","uncus of body","",""
"N","207381","0","tuberculum anterius","anterior tubercle","",""
"N","207403","0","tuberculum posterius","posterior tubercle","",""
"N","207427","0","atlas [C I]","atlas [C I]","",""
"N","207531","0","axis [C II]","axis [C II]","",""
"N","207589","0","vertebra prominens [C VII]","vertebra prominens [C VII]","",""
"N","207590","0","vertebrae thoracicae [T I - T XII]","thoracic vertebrae [T I - T XII]","",""
"N","207646","0","vertebrae lumbales [L I - L V]","lumbar vertebrae [L I - L V]","",""
"N","207680","0","os sacrum [vertebrae sacrales I - V]","sacrum [sacral vertebrae I - V]","",""
"N","207920","0","costae [I - XII]","ribs [I - XII]","",""
"N","207936","0","costae verae [I - VII]","true ribs [I - VII]","",""
"N","207948","0","costae spuriae [VIII - XII]","false ribs [VIII - XII]","",""
"N","207957","0","costae fluctuantes [XI - XII]","floating ribs [XI - XII]","",""
"N","208081","0","crista costae","crest","",""
"N","208100","0","costa prima [I]","first rib [I]","",""
"N","208145","0","costa secunda [II]","second rib [II]","",""
"N","208266","0","cavea thoracis","thoracic cage","",""
"N","209560","0","processus styloideus ossis metacarpi tertii [III]","styloid process of third metacarpal [III]","",""
"N","209571","0","ossa digitorum","phalanges","",""
"N","209583","0","ossa sesamoidea","sesamoid bones","",""
"N","209893","0","facies sacropelvica","sacropelvic surface","",""
"N","209908","0","facies auricularis","auricular surface","",""
"N","210335","0","epicondylus medialis","medial epicondyle","",""
"N","210362","0","epicondylus lateralis","lateral epicondyle","",""
"N","210475","0","facies articularis superior","superior articular surface","",""
"N","211055","0","sulcus tendinis musculi longi flexoris hallucis","groove for tendon of flexor hallucis longus","",""
"N","211162","0","sulcus tendinis musculi longi flexoris hallucis","groove for tendon of flexor hallucis longus","",""
"N","211227","0","sulcus tendinis musculi fibularis longi","groove for tendon of fibularis longus","",""
"N","211313","0","sulcus tendinis musculi fibularis longi","groove for tendon of fibularis longus","",""
"N","211384","0","tuberositas ossis metatarsi primi [I]","tuberosity of first metatarsal bone [I]","",""
"N","211392","0","tuberositas ossis metatarsi quinti [V]","tuberosity of fifth metatarsal bone [V]","",""
"N","211402","0","ossa digitorum","phalanges","",""
"N","211444","0","tuberositas phalangis distalis","tuberosity of distal phalanx","",""
"N","211489","0","trochlea phalangis","trochlea of phalanx","",""
"N","211490","0","ossa sesamoidea","sesamoid bones","",""
"N","211523","0","juncturae ossium","bony joints","",""
"N","211546","0","junctura fibrosa","fibrous joint","",""
"N","211551","0","syndesmosis","syndesmosis","",""
"N","211580","0","sutura","suture","",""
"N","211601","0","sutura squamosa","squamous suture","",""
"N","211658","0","junctura cartilaginea","cartilaginous joint","",""
"N","211663","0","synchondrosis","synchondrosis","",""
"N","211711","0","facies articularis","articular surface","",""
"N","211787","0","membrana synovialis","synovial membrane","",""
"N","211798","0","plicae synoviales","synovial folds","",""
"N","211804","0","villi synoviales","synovial villi","",""
"N","211848","0","ligamenta","ligaments","",""
"N","211857","0","ligg. intracapsularia","intracapsular ligaments","",""
"N","211861","0","ligg. capsularia","capsular ligaments","",""
"N","211873","0","ligg. extracapsularia","extracapsular ligaments","",""
"N","211905","0","vagina synovialis","synovial sheath","",""
"N","211947","0","articulatio cylindrica","cylindrical joint","",""
"N","212008","0","articulatio spheroidea","ball and socket joint","",""
"N","212429","0","periodontium","periodontium","",""
"N","212432","0","gingiva","gingiva","",""
"N","212441","0","periodontium protectionis","gum","",""
"N","212455","0","periodontium insertionis","inserting periodontium","",""
"N","212486","0","alveoli dentales","dental alveoli","",""
"N","212723","0","syndesmoses columnae vertebralis","syndesmoses of vertebral column","",""
"N","212805","0","ligg. transversa","transverse ligaments","",""
"N","212818","0","synchondroses columnae vertebralis","synchondroses of vertebral column","",""
"N","213046","0","syndesmoses thoracis","syndesmoses of thorax","",""
"N","213072","0","synchondroses thoracis","synchondroses of thorax","",""
"N","213080","0","synchondrosis costosternalis","costosternal joint","",""
"N","213095","0","synchondrosis costae primae","synchondrosis of first rib","",""
"N","213102","0","synchondroses sternales","sternal synchondroses","",""
"N","213350","0","syndesmoses cinguli pectoralis","syndesmoses of pectoral girdle","",""
"N","213539","0","syndesmosis radioulnaris","radio-ulnar syndesmosis","",""
"N","213997","0","spatia interossea metacarpi","interosseous metacarpal spaces","",""
"N","214082","0","syndesmoses cinguli pelvici","syndesmoses of pelvic girdle","",""
"N","214333","0","pars transversa","transverse part","",""
"N","214340","0","pars descendens","descending part","",""
"N","214823","0","ligamenta tarsi","tarsal ligaments","",""
"N","214838","0","ligg. tarsi interossea","tarsal interosseous ligaments","",""
"N","214872","0","ligg. tarsi dorsalia","dorsal tarsal ligaments","",""
"N","214955","0","ligg. tarsi plantaria","plantar tarsal ligaments","",""
"N","215103","0","spatia interossea metatarsi","intermetatarsal spaces","",""
"N","215378","0","m. cutaneus","cutaneous muscle","",""
"N","215386","0","m. abductor","abductor muscle","",""
"N","215393","0","m. adductor","adductor muscle","",""
"N","215406","0","m. rotator","rotator muscle","",""
"N","215411","0","m. flexor","flexor muscle","",""
"N","215422","0","m. extensor","extensor muscle","",""
"N","215433","0","m. pronator","pronator muscle","",""
"N","215454","0","m. opponens","opponens muscle","",""
"N","215501","0","fascia craniocervicalis","fascia of head and neck","",""
"N","215517","0","fascia trunci","fascia of trunk","",""
"N","215558","0","fasciae membrorum","fascia of limbs","",""
"N","215647","0","intersectio tendinea","tendinous intersection","",""
"N","215802","0","pars transversa","transverse part","",""
"N","215815","0","pars alaris","alar part","",""
"N","215844","0","pars palpebralis","palpebral part","",""
"N","215877","0","pars orbitalis","orbital part","",""
"N","215945","0","pars marginalis","marginal part","",""
"N","215959","0","pars labialis","labial part","",""
"N","216111","0","pars profunda","deep part","",""
"N","216608","0","lamina pretrachealis","pretracheal layer","",""
"N","216624","0","lamina prevertebralis","prevertebral layer","",""
"N","216662","0","musculi dorsi","muscles of back","",""
"N","216681","0","pars descendens","descending part","",""
"N","216697","0","pars transversa","transverse part","",""
"N","216704","0","pars ascendens","ascending part","",""
"N","216813","0","partes dorsales","dorsal parts","",""
"N","216821","0","partes ventrales","ventral parts","",""
"N","216903","0","pars lumbalis","lumbar part","",""
"N","216950","0","pars lumbalis","lumbar part","",""
"N","217536","0","pars lumbalis diaphragmatis","lumbar part","",""
"N","217599","0","pars costalis diaphragmatis","costal part","",""
"N","217600","0","pars sternalis diaphragmatis","sternal part","",""
"N","217637","0","lig. phrenicooesophageale","phrenico-oesophageal ligament","",""
"N","217668","0","trigonum sternocostale","sternocostal triangle","",""
"N","217676","0","trigonum lumbocostale","lumbocostal triangle","",""
"N","217987","0","fascia abdominis visceralis","visceral abdominal fascia","",""
"N","217998","0","fascia propria organi","fascia of individual organ","",""
"N","218005","0","fascia extraperitonealis","extraperitoneal fascia","",""
"N","218129","0","fascia investiens profunda","deep investing fascia","",""
"N","218132","0","fasciae investientes intermediae","intermediate investing fascia","",""
"N","218141","0","fascia investiens superficialis","superficial investing fascia","",""
"N","218164","0","textus connectivus laxus","loose connective tissue","",""
"N","218178","0","tela subcutanea abdominis","subcutaneous tissue of abdomen","",""
"N","218186","0","stratum membranosum","membranous layer","",""
"N","218204","0","panniculus adiposus","fatty layer","",""
"N","218212","0","fascia propria organi","fascia of individual organ","",""
"N","218236","0","fascia pelvis visceralis","visceral pelvic fascia","",""
"N","218248","0","fascia propria organi","fascia of individual organ","",""
"N","218261","0","fascia extraperitonealis","extraperitoneal fascia","",""
"N","218273","0","lig. extraperitoneale","extraperitoneal ligament","",""
"N","218299","0","fascia propria organi","fascia of individual organ","",""
"N","218358","0","m. pubovesicalis","pubovesicalis","",""
"N","218476","0","m. puboanalis","pubo-analis","",""
"N","218540","0","pars subcutanea","subcutaneous part","",""
"N","218554","0","pars superficialis","superficial part","",""
"N","218565","0","pars profunda","deep part","",""
"N","218579","0","corpus anococcygeum","anococcygeal body","",""
"N","218587","0","tendo musculi pubococcygei","pubococcygeal tendon","",""
"N","218598","0","raphe musculi iliococcygei","iliococcygeal raphe","",""
"N","218603","0","insertio partis superficialis musculi externi sphincteris ani","attachment of superficial external anal sphincter","",""
"N","218634","0","compartimenta","compartments","",""
"N","218702","0","pars lateralis","lateral part","",""
"N","219185","0","m. supinator","supinator","",""
"N","219472","0","retinaculum musculorum extensorum","extensor retinaculum","",""
"N","219535","0","compartimenta","compartments","",""
"N","219629","0","musculi","muscles","",""
"N","220414","0","fascia iliaca","iliac fascia","",""
"N","220581","0","retinaculum musculorum flexorum","flexor retinaculum","",""
"N","220664","0","vaginae tendinum et bursae","tendon sheaths and bursae","",""
"N","220717","0","vagina tendinis","tendon sheath","",""
"N","221049","0","vagina tendinum musculorum radialium extensorum carpi","tendinous sheath of extensores carpi radiales","",""
"N","221074","0","vagina tendinis musculi brevis extensoris digiti minimi","tendinous sheath of extensor digiti minimi brevis","",""
"N","221105","0","pars anularis vaginae fibrosae","anular part of fibrous sheath","",""
"N","221118","0","pars cruciformis vaginae fibrosae","cruciform part of fibrous sheath","",""
"N","221404","0","bursa subtendinea musculi gastrocnemii lateralis","lateral subtendinous bursa of gastrocnemius","",""
"N","221412","0","bursa subtendinea musculi gastrocnemii medialis","medial subtendinous bursa of gastrocnemius","",""
"N","221628","0","pars anularis vaginae fibrosae","anular part","",""
"N","221653","0","vincula tendinum","vincula tendinum","",""
"N","221750","0","tuberculum","tubercle","",""
"N","221814","0","bucca","cheek","",""
"N","222263","0","apex cuspidis","apex of cusp","",""
"N","222274","0","cuspis accessoria","accessory cusp","",""
"N","222282","0","tuberculum dentis","tubercle","",""
"N","222296","0","crista transversalis","transverse ridge","",""
"N","222309","0","crista triangularis","triangular ridge","",""
"N","222314","0","crista obliqua","oblique ridge","",""
"N","222323","0","fissura occlusalis","occlusal fissure","",""
"N","222338","0","fossa occlusalis","occlusal fossa","",""
"N","222346","0","cuspis buccalis","buccal cusp","",""
"N","222351","0","cuspis palatinalis","palatal cusp","",""
"N","222367","0","cuspis lingualis","lingual cusp","",""
"N","222372","0","cuspis mesiobuccalis","mesiobuccal cusp","",""
"N","222380","0","cuspis mesiopalatalis","mesiopalatal cusp","",""
"N","222395","0","cuspis mesiolingualis","mesiolingual cusp","",""
"N","222405","0","cuspis distobuccalis","distobuccal cusp","",""
"N","222418","0","cuspis distopalatinalis","distopalatal cusp","",""
"N","222426","0","cuspis distolingualis","distolingual cusp","",""
"N","222439","0","cuspis distalis","distal cusp","",""
"N","222447","0","corona clinica","clinical crown","",""
"N","222483","0","radix clinica","clinical root","",""
"N","222510","0","facies buccalis","buccal surface","",""
"N","222529","0","facies labialis","labial surface","",""
"N","222555","0","facies mesialis","mesial surface","",""
"N","222564","0","facies distalis","distal surface","",""
"N","222586","0","area contingens","contact zone","",""
"N","222593","0","cingulum","cingulum","",""
"N","222608","0","crista marginalis","marginal ridge","",""
"N","222619","0","margo incisalis","incisal margin","",""
"N","222697","0","papilla dentis","dental papilla","",""
"N","222720","0","cementum","cement","",""
"N","222748","0","mammillae","mammelons","",""
"N","222757","0","stria canina","canine groove","",""
"N","222761","0","fossa canina","canine fossa","",""
"N","222773","0","fovea mesialis","mesial fovea","",""
"N","222785","0","fovea distalis","distal fovea","",""
"N","222799","0","radix buccalis","buccal root","",""
"N","222800","0","radix palatinalis","palatal root","",""
"N","222813","0","radix mesialis","mesial root","",""
"N","222821","0","radix distalis","distal root","",""
"N","222837","0","radix mesiobuccalis","mesiobuccal root","",""
"N","222845","0","radix mesiolingualis","mesiolingual root","",""
"N","222868","0","tuberculum anomale","anomalous tubercle","",""
"N","222876","0","cuspis paramolaris","paramolar cusp","",""
"N","222884","0","tuberculum molare","molar tubercle","",""
"N","222892","0","alveolus dentalis","tooth socket","",""
"N","222903","0","curvatura occlusalis","occlusal curve","",""
"N","223168","0","noduli lymphoidei","lymphoid nodules","",""
"N","223312","0","palatum molle","soft palate","",""
"N","223407","0","capsula tonsillae","tonsillar capsule","",""
"N","223410","0","fissura tonsillaris","tonsillar cleft","",""
"N","223429","0","fossulae tonsillae","tonsillar pits","",""
"N","223432","0","cryptae tonsillae","tonsillar crypts","",""
"N","223575","0","fossulae tonsillae","tonsillar pits","",""
"N","223588","0","cryptae tonsillae","tonsillar crypts","",""
"N","223591","0","noduli lymphoidei","lymphoid nodules","",""
"N","223839","0","m. constrictor pharyngis superior","superior constrictor","",""
"N","223847","0","pars pterygopharyngea","pterygopharyngeal part","",""
"N","223852","0","pars buccopharyngea","buccopharyngeal part","",""
"N","223860","0","pars mylopharyngea","mylopharyngeal part","",""
"N","223871","0","pars glossopharyngea","glossopharyngeal part","",""
"N","223883","0","m. constrictor pharyngis medius","middle constrictor","",""
"N","223894","0","pars chondropharyngea","chondropharyngeal part","",""
"N","223901","0","pars ceratopharyngea","ceratopharyngeal part","",""
"N","223917","0","m. constrictor pharyngis inferior","inferior constrictor","",""
"N","223930","0","pars cricopharyngea","cricopharyngeal part","",""
"N","223963","0","fascia buccopharyngealis","buccopharyngeal fascia","",""
"N","224155","0","lamina muscularis mucosae","muscularis mucosae","",""
"N","224382","0","stratum longitudinale","longitudinal layer","",""
"N","224396","0","stratum circulare","circular layer","",""
"N","224413","0","fibrae obliquae","oblique fibres","",""
"N","224459","0","lamina muscularis mucosae","muscularis mucosae","",""
"N","224540","0","stratum longitudinale","longitudinal layer","",""
"N","224554","0","stratum circulare","circular layer","",""
"N","224598","0","lamina muscularis mucosae","muscularis mucosae","",""
"N","224627","0","noduli lymphoidei solitarii","solitary lymphoid nodules","",""
"N","224914","0","lamina muscularis mucosae","muscularis mucosae","",""
"N","225143","0","stratum longitudinale","longitudinal layer","",""
"N","225197","0","stratum circulare","circular layer","",""
"N","225291","0","stratum longitudinale","longitudinal layer","",""
"N","225345","0","stratum circulare","circular layer","",""
"N","225453","0","pecten analis","anal pecten","",""
"N","225572","0","sulcus venae cavae","groove for vena cava","",""
"N","225595","0","lig. venosum","ligamentum venosum","",""
"N","225601","0","facies visceralis","visceral surface","",""
"N","225630","0","lig. teres hepatis","round ligament of the liver","",""
"N","225812","0","segmentatio hepatis","hepatic segmentation","",""
"N","225861","0","divisio lateralis sinistra","left lateral division","",""
"N","225899","0","divisio medialis sinistra","left medial division","",""
"N","225947","0","divisio medialis dextra","right medial division","",""
"N","225971","0","divisio lateralis dextra","right lateral division","",""
"N","226271","0","plicae mucosae","mucosal folds","",""
"N","226882","0","plexus cavernosus conchae","cavernous plexus of conchae","",""
"N","226906","0","pars respiratoria","respiratory region","",""
"N","226911","0","pars olfactoria","olfactory region","",""
"N","227153","0","cartilagines et articulationes laryngis","laryngeal cartilages and joints","",""
"N","227298","0","bursa retrohyoidea","retrohyoid bursa","",""
"N","227303","0","bursa infrahyoidea","infrahyoid bursa","",""
"N","227375","0","capsula articularis cricothyroidea","capsule of cricothyroid joint","",""
"N","227425","0","facies articularis","articular surface","",""
"N","227552","0","capsula articularis cricoarytenoidea","capsule of crico-arytenoid joint","",""
"N","227583","0","cartilago sesamoidea","sesamoid cartilage","",""
"N","227713","0","pars recta","straight part","",""
"N","227721","0","pars obliqua","oblique part","",""
"N","227784","0","pars thyroepiglottica","thyro-epiglottic part","",""
"N","227807","0","pars aryepiglottica","ary-epiglottic part","",""
"N","227855","0","tuberculum corniculatum","corniculate tubercle","",""
"N","227864","0","tuberculum cuneiforme","cuneiform tubercle","",""
"N","228223","0","bronchi lobares et segmentales","lobar and segmental bronchi","",""
"N","228246","0","bronchus segmentalis apicalis [B I]","apical segmental bronchus [B I]","",""
"N","228251","0","bronchus segmentalis posterior [B II]","posterior segmental bronchus [B II]","",""
"N","228267","0","bronchus segmentalis anterior [B III]","anterior segmental bronchus [B III]","",""
"N","228280","0","bronchus segmentalis lateralis [B IV]","lateral segmental bronchus [B IV]","",""
"N","228295","0","bronchus segmentalis medialis [B V]","medial segmental bronchus [B V]","",""
"N","228310","0","bronchus segmentalis superior [B VI]","superior segmental bronchus [B VI]","",""
"N","228329","0","bronchus segmentalis basalis medialis","medial basal segmental bronchus [B VII]","",""
"N","228332","0","bronchus segmentalis basalis anterior [B VIII]","anterior basal segmental bronchus [B VIII]","",""
"N","228341","0","bronchus segmentalis basalis lateralis [B IX]","lateral basal segmental bronchus [B IX]","",""
"N","228355","0","bronchus segmentalis basalis posterior [B X]","posterior basal segmental bronchus [B X]","",""
"N","228378","0","bronchus segmentalis apicoposterior [B I+II]","apicoposterior segmental bronchus [B I+II]","",""
"N","228386","0","bronchus segmentalis anterior [B III]","anterior segmental bronchus [B III]","",""
"N","228393","0","bronchus lingularis superior [B IV]","superior lingular bronchus [B IV]","",""
"N","228406","0","bronchus lingularis inferior [B V]","inferior lingular bronchus [B V]","",""
"N","228422","0","bronchus segmentalis superior [B VI]","superior segmental bronchus [B VI]","",""
"N","228433","0","bronchus segmentalis basalis medialis","medial basal segmental bronchus [B VII]","",""
"N","228440","0","bronchus segmentalis basalis anterior [B VIII]","anterior basal segmental bronchus [B VIII]","",""
"N","228454","0","bronchus segmentalis basalis lateralis [B IX]","lateral basal segmental bronchus [B IX]","",""
"N","228465","0","bronchus segmentalis basalis posterior [B X]","posterior basal segmental bronchus [B X]","",""
"N","228479","0","bronchi intrasegmentales","intrasegmental bronchi","",""
"N","228596","0","facies mediastinalis","mediastinal surface","",""
"N","228683","0","lobus superior","superior lobe","",""
"N","228719","0","lobus inferior","inferior lobe","",""
"N","228743","0","vasa sanguinea intrapulmonalia","intrapulmonary blood vessels","",""
"N","228756","0","segmenta bronchopulmonalia","bronchopulmonary segments","",""
"N","228770","0","segmentum apicale [S I]","apical segment [S I]","",""
"N","228781","0","segmentum posterius [S II]","posterior segment [S II]","",""
"N","228797","0","segmentum anterius [S III]","anterior segment [S III]","",""
"N","228802","0","lobus medius pulmonis dextri","middle lobe of right lung","",""
"N","228815","0","segmentum laterale [S IV]","lateral segment [S IV]","",""
"N","228828","0","segmentum mediale [S V]","medial segment [S V]","",""
"N","228844","0","segmentum superius [S VI]","superior segment [S VI]","",""
"N","228866","0","segmentum basale anterius [S VIII]","anterior basal segment [S VIII]","",""
"N","228877","0","segmentum basale laterale [S IX]","lateral basal segment [S IX]","",""
"N","228889","0","segmentum basale posterius [S X]","posterior basal segment [S X]","",""
"N","228900","0","segmentum apicoposterius [S I+II]","apicoposterior segment [S I+II]","",""
"N","228913","0","segmentum anterius [S III]","anterior segment [S III]","",""
"N","228921","0","segmentum lingulare superius [S IV]","superior lingular segment [S IV]","",""
"N","228937","0","segmentum lingulare inferius [S V]","inferior lingular segment [S V]","",""
"N","228959","0","segmentum superius [S VI]","superior segment [S VI]","",""
"N","228976","0","segmentum basale anterius [S VIII]","anterior basal segment [S VIII]","",""
"N","228984","0","segmentum basale laterale [S IX]","lateral basal segment [S IX]","",""
"N","228992","0","segmentum basale posterius [S X]","posterior basal segment [S X]","",""
"N","229000","0","bronchioli","bronchioles","",""
"N","229021","0","cavitas thoracis","thoracic cavity","",""
"N","229130","0","tunica serosa","serosa","",""
"N","229149","0","tela subserosa","subserosa","",""
"N","229442","0","lobi renales","kidney lobes","",""
"N","229469","0","labyrinthus corticis","cortical labyrinth","",""
"N","229475","0","cortex corticis","cortex corticis","",""
"N","229515","0","zona externa","outer zone","",""
"N","229528","0","stria externa","outer stripe","",""
"N","229531","0","stria interna","inner stripe","",""
"N","229544","0","fasciculi vasculares","vascular bundles","",""
"N","229553","0","regio interfascicularis","interbundle region","",""
"N","229566","0","zona interna","inner zone","",""
"N","229589","0","crista renalis","renal crest","",""
"N","229590","0","pyramides renales","renal pyramids","",""
"N","229623","0","segmenta renalia","renal segments","",""
"N","229680","0","arteriae intrarenales","intrarenal arteries","",""
"N","229695","0","aa. interlobares","interlobar arteries","",""
"N","229705","0","aa. arcuatae","arcuate arteries","",""
"N","229718","0","aa. corticales radiatae","cortical radiate arteries","",""
"N","229726","0","arteriola glomerularis afferens","afferent glomerular arteriole","",""
"N","229739","0","arteriola glomerularis efferens","efferent glomerular arteriole","",""
"N","229747","0","aa. perforantes radiatae","perforating radiate arteries","",""
"N","229752","0","arteriolae rectae","vasa recta","",""
"N","229760","0","rr. capsulares","capsular branches","",""
"N","229771","0","venae intrarenales","intrarenal veins","",""
"N","229783","0","vv. interlobares","interlobar veins","",""
"N","229794","0","vv. arcuatae","arcuate veins","",""
"N","229806","0","vv. corticales radiatae","cortical radiate veins","",""
"N","229811","0","venulae rectae","venulae rectae","",""
"N","229822","0","vv. stellatae","stellate veins","",""
"N","229854","0","calyx superior","superior calyx","",""
"N","229865","0","calyx medius","middle calyx","",""
