#"AnaTermId","ParentId","LatinTerm","EnglishTerm","TA1","TA2","Sex","Type"
"263384","263313","n. pectoralis medialis","medial pectoral nerve","A14.2.03.017","",""
"263392","263313","n. pectoralis lateralis","lateral pectoral nerve","A14.2.03.018","",""
"263402","263313","rr. musculares","muscular branches","A14.2.03.019","",""
"263415","263227","pars infraclavicularis","infraclavicular part","A14.2.03.020","",""
"263428","263415","fasciculus lateralis","lateral cord","A14.2.03.021","",""
"263431","263415","fasciculus medialis","medial cord","A14.2.03.022","",""
"263444","263415","fasciculus posterior","posterior cord","A14.2.03.023","",""
"263453","263415","n. musculocutaneus","musculocutaneous nerve","A14.2.03.024","",""
"263466","263453","rr. musculares","muscular branches","A14.2.03.025","",""
"263477","263453","n. cutaneus lateralis antebrachii","lateral cutaneous nerve of forearm","A14.2.03.026","",""
"263489","263415","n. cutaneus medialis brachii","medial cutaneous nerve of arm","A14.2.03.027","",""
"263490","263415","n. cutaneus medialis antebrachii","medial cutaneous nerve of forearm","A14.2.03.028","",""
"263509","263490","r. anterior","anterior branch","A14.2.03.029","",""
"263514","263490","r. posterior","posterior branch","A14.2.03.030","",""
"263523","263415","n. medianus","median nerve","A14.2.03.031","",""
"263538","263523","radix medialis nervi mediani","medial root of median nerve","A14.2.03.032","",""
"263546","263523","radix lateralis nervi mediani","lateral root of median nerve","A14.2.03.033","",""
"263551","263523","n. interosseus antebrachii anterior","anterior interosseous nerve","A14.2.03.034","",""
"263567","263523","rr. musculares","muscular branches","A14.2.03.035","",""
"263572","263523","r. palmaris","palmar branch","A14.2.03.036","",""
"263580","263523","r. communicans ulnaris","communicating branch with ulnar nerve","A14.2.03.037","",""
"263595","263523","nn. digitales palmares communes","common palmar digital nerves","A14.2.03.038","",""
"263601","263523","nn. digitales palmares proprii","proper palmar digital nerves","A14.2.03.039","",""
"263617","263415","n. ulnaris","ulnar nerve","A14.2.03.040","",""
"263625","263617","rr. musculares","muscular branches","A14.2.03.041","",""
"263630","263617","r. dorsalis","dorsal branch","A14.2.03.042","",""
"263649","263630","nn. digitales dorsales","dorsal digital nerves","A14.2.03.043","",""
"263658","263617","r. palmaris","palmar branch","A14.2.03.044","",""
"263663","263617","r. superficialis","superficial branch","A14.2.03.045","",""
"263674","263663","nn. digitales palmares communes","common palmar digital nerves","A14.2.03.046","",""
"263682","263617","r. profundus","deep branch","A14.2.03.048","",""
"263696","263415","n. radialis","radial nerve","A14.2.03.049","",""
"263706","263696","n. cutaneus brachii posterior","posterior cutaneous nerve of arm","A14.2.03.050","",""
"263711","263696","n. cutaneus lateralis inferior brachii","inferior lateral cutaneous nerve of arm","A14.2.03.051","",""
"263722","263696","n. cutaneus antebrachii posterior","posterior cutaneous nerve of forearm","A14.2.03.052","",""
"263733","263696","rr. musculares","muscular branches","A14.2.03.053","",""
"263740","263696","r. profundus","deep branch","A14.2.03.054","",""
"263754","263740","n. interosseus antebrachii posterior","posterior interosseous nerve","A14.2.03.055","",""
"263765","263696","r. superficialis","superficial branch","A14.2.03.056","",""
"263779","263765","r. communicans ulnaris","communicating branch with ulnar nerve","A14.2.03.057","",""
"263787","263765","nn. digitales dorsales","dorsal digital branches","A14.2.03.058","",""
"263798","263415","n. axillaris","axillary nerve","A14.2.03.059","",""
"263804","263798","rr. musculares","muscular branches","A14.2.03.060","",""
"263812","263798","n. cutaneus lateralis superior brachii","superior lateral cutaneous nerve of arm","A14.2.03.061","",""
"263820","262915","nervi thoracici [T1-T12]","thoracic nerves [T1-T12]","A14.2.04.001","",""
"263836","263820","rami posteriores","posterior rami","A14.2.04.002","",""
"263848","263836","r. medialis","medial branch","A14.2.04.003","",""
"263857","263836","r. lateralis","lateral branch","A14.2.04.004","",""
"263861","263836","r. cutaneus posterior","posterior cutaneous branch","A14.2.04.005","",""
"263873","263820","nn. intercostales","intercostal nerves","A14.2.04.006","",""
"263885","263873","rr. musculares","muscular branches","A14.2.04.007","",""
"263899","263873","r. collateralis","collateral branch","A14.2.04.008","",""
"263905","263873","r. cutaneus lateralis pectoralis","lateral pectoral cutaneous branch","A14.2.04.009","",""
"263918","263905","rr. mammarii laterales","lateral mammary branches","A14.2.04.010","",""
"263926","263873","r. cutaneus lateralis abdominalis","lateral abdominal cutaneous branch","A14.2.04.011","",""
"263939","263873","nn. intercostobrachiales","intercostobrachial nerves","A14.2.04.012","",""
"263947","263873","r. cutaneus anterior pectoralis","anterior pectoral cutaneous branch","A14.2.04.013","",""
"263952","263947","rr. mammarii mediales","medial mammary branches","A14.2.04.014","",""
"263960","263873","r. cutaneus anterior abdominalis","anterior abdominal cutaneous branch","A14.2.04.015","",""
"263971","263873","n. subcostalis","subcostal nerve","A14.2.04.016","",""
"263983","262915","nervi lumbales [l1-l5]","lumbar nerves [l1-l5]","A14.2.05.001","",""
"263994","263983","rami posteriores","posterior rami","A14.2.05.002","",""
"264000","263994","r. medialis","medial branch","A14.2.05.003","",""
"264013","263994","r. lateralis","lateral branch","A14.2.05.004","",""
"264021","263994","r. cutaneus posterior","posterior cutaneous branch","A14.2.05.005","",""
"264037","263994","nn. clunium superiores","superior clunial nerves","A14.2.05.006","",""
"264045","263994","plexus posterior","posterior plexus","A14.2.05.007","",""
"264059","263983","rami anteriores","anterior rami","A14.2.05.008","",""
"264068","262915","nervi sacrococcygei [S1-S5, Co]","sacral nerves and coccygeal nerve [S1-S5, Co]","A14.2.06.001","",""
"264076","264068","rami posteriores","posterior rami","A14.2.06.002","",""
"264084","264076","r. medialis","medial branch","A14.2.06.003","",""
"264092","264076","r. lateralis","lateral branch","A14.2.06.004","",""
"264101","264076","r. cutaneus posterior","posterior cutaneous branch","A14.2.06.005","",""
"264117","264076","nn. clunium medii","medial clunial nerves","A14.2.06.006","",""
"264125","264076","rami anteriores","anterior rami","A14.2.06.007","",""
"264130","264068","nervi sacrales","sacral nerves","A14.2.06.008","",""
"264149","262915","plexus lumbosacralis","lumbosacral plexus","A14.2.07.001","",""
"264158","264059","plexus lumbalis","lumbar plexus","A14.2.07.002","",""
"264163","264158","n. iliohypogastricus","iliohypogastric nerve","A14.2.07.003","",""
"264174","264163","r. cutaneus lateralis","lateral cutaneous branch","A14.2.07.004","",""
"264182","264163","r. cutaneus anterior","anterior cutaneous branch","A14.2.07.005","",""
"264196","264158","n. ilioinguinalis","ilio-inguinal nerve","A14.2.07.006","",""
"264207","264196","nn. labiales anteriores","anterior scrotal nerves","A14.2.07.007","",""
"264210","264158","n. genitofemoralis","genitofemoral nerve","A14.2.07.008","",""
"264229","264210","r. genitalis","genital branch","A14.2.07.009","",""
"264232","264210","r. femoralis","femoral branch","A14.2.07.010","",""
"264241","264158","n. cutaneus femoris lateralis","lateral cutaneous nerve of thigh","A14.2.07.011","",""
"264255","264158","n. obturatorius","obturator nerve","A14.2.07.012","",""
"264264","264255","r. anterior","anterior branch","A14.2.07.013","",""
"264278","264264","r. cutaneus","cutaneous branch","A14.2.07.014","",""
"264286","264264","rr. musculares","muscular branches","A14.2.07.015","",""
"264293","264255","r. posterior","posterior branch","A14.2.07.016","",""
"264308","264293","rr. musculares","muscular branches","A14.2.07.017","",""
"264319","264293","r. articularis","articular branch","A14.2.07.018","",""
"264324","264158","n. obturatorius accessorius","accessory obturator nerve","A14.2.07.019","",""
"264335","264158","n. femoralis","femoral nerve","A14.2.07.020","",""
"264343","264335","rr. musculares","muscular branches","A14.2.07.021","",""
"264356","264335","rr. cutanei anteriores","anterior cutaneous branches","A14.2.07.022","",""
"264362","264335","n. saphenus","saphenous nerve","A14.2.07.023","",""
"264370","264362","r. infrapatellaris","infrapatellar branch","A14.2.07.024","",""
"264381","264362","rr. cutanei cruris mediales","medial cutaneous nerve of leg","A14.2.07.025","",""
"264397","264158","truncus lumbosacralis","lumbosacral trunk","A14.2.07.026","",""
"264403","264125","plexus sacralis","sacral plexus","A14.2.07.027","",""
"264416","264403","n. musculi obturatorii interni","nerve to obturator internus","A14.2.07.028","",""
"264427","264403","n. musculi piriformis","nerve to piriformis","A14.2.07.029","",""
"264434","264403","n. musculi quadrati femoris","nerve to quadratus femoris","A14.2.07.030","",""
"264442","264403","n. gluteus superior","superior gluteal nerve","A14.2.07.031","",""
"264450","264403","n. gluteus inferior","inferior gluteal nerve","A14.2.07.032","",""
"264469","264403","n. cutaneus femoris posterior","posterior cutaneous nerve of thigh","A14.2.07.033","",""
"264475","264469","nn. clunium inferiores","inferior clunial nerves","A14.2.07.034","",""
"264488","264469","rr. perineales","perineal branches","A14.2.07.035","",""
"264491","264403","n. cutaneus perforans","perforating cutaneous nerve","A14.2.07.036","",""
"264502","264403","n. pudendus","pudendal nerve","A14.2.07.037","",""
"264515","264502","nn. anales inferiores","inferior anal nerves","A14.2.07.038","",""
"264528","264502","nn. perineales","perineal nerves","A14.2.07.039","",""
"264531","264528","nn. labiales posteriores","posterior scrotal nerves","A14.2.07.040","",""
"264544","264528","rr. musculares","muscular branches","A14.2.07.041","",""
"264553","264528","n. dorsalis clitoridis","dorsal nerve of penis","A14.2.07.042","",""
"264566","264125","n. coccygeus","coccygeal nerve","A14.2.07.043","",""
"264577","264566","plexus coccygeus","coccygeal plexus","A14.2.07.044","",""
"264589","264566","n. anococcygeus","anococcygeal nerve","A14.2.07.045","",""
"264590","264403","n. ischiadicus","sciatic nerve","A14.2.07.046","",""
"264609","264590","n. fibularis communis","common fibular nerve","A14.2.07.047","",""
"264614","264609","n. cutaneus lateralis surae","lateral sural cutaneous nerve","A14.2.07.048","",""
"264623","264609","r. communicans fibularis","sural communicating branch","A14.2.07.049","",""
"264638","264609","n. fibularis superficialis","superficial fibular nerve","A14.2.07.050","",""
"264646","264638","rr. musculares","muscular branches","A14.2.07.051","",""
"264651","264638","n. cutaneus dorsalis medialis","medial dorsal cutaneous nerve","A14.2.07.052","",""
"264667","264638","n. cutaneus dorsalis intermedius","intermediate dorsal cutaneous nerve","A14.2.07.053","",""
"264672","264667","nn. digitales dorsales pedis","dorsal digital nerves of foot","A14.2.07.054","",""
"264680","264609","n. fibularis profundus","deep fibular nerve","A14.2.07.055","",""
"264695","264680","rr. musculares","muscular branches","A14.2.07.056","",""
"264705","264680","nn. digitales dorsales pedis","dorsal digital nerves of foot","A14.2.07.057","",""
"264718","264590","n. tibialis","tibial nerve","A14.2.07.058","",""
"264726","264718","rr. musculares","muscular branches","A14.2.07.059","",""
"264739","264718","n. interosseus cruris","interosseous nerve of leg","A14.2.07.060","",""
"264747","264718","n. cutaneus medialis surae","medial sural cutaneous nerve","A14.2.07.061","",""
"264752","264718","n. suralis","sural nerve","A14.2.07.062","",""
"264760","264752","n. cutaneus dorsalis lateralis","lateral dorsal cutaneous nerve","A14.2.07.063","",""
"264771","264752","rr. calcanei laterales","lateral calcaneal branches","A14.2.07.064","",""
"264783","264718","rr. calcanei mediales","medial calcaneal branches","A14.2.07.065","",""
"264794","264718","n. plantaris medialis","medial plantar nerve","A14.2.07.066","",""
"264806","264718","nn. digitales plantares communes","common plantar digital nerves","A14.2.07.067","",""
"264811","264806","nn. digitales plantares proprii","proper plantar digital nerves","A14.2.07.068","",""
"264822","264718","n. plantaris lateralis","lateral plantar nerve","A14.2.07.069","",""
"264833","264822","r. superficialis","superficial branch","A14.2.07.070","",""
"264840","264833","nn. digitales plantares communes","common plantar digital nerves","A14.2.07.071","",""
"264854","264833","nn. digitales plantares proprii","proper plantar digital nerves","A14.2.07.072","",""
"264865","264822","r. profundus","deep branch","A14.2.07.073","",""
"264879","260520","divisio autonomica","autonomic division","A14.3.00.001","",""
"264887","264879","pars sympathica","sympathetic part","A14.3.01.001","",""
"264898","264887","truncus sympathicus","sympathetic trunk","A14.3.01.002","",""
"264904","264898","ganglion trunci sympathici","ganglion of sympathetic trunk","A14.3.01.003","",""
"264912","264898","rr. interganglionares","interganglionic branches","A14.3.01.004","",""
"264920","264898","rr. communicantes","rami communicantes","A14.3.01.005","",""
"264936","264920","r. communicans griseus","grey ramus communicans","A14.3.01.006","",""
"264948","264920","r. communicans albus","white ramus communicans","A14.3.01.007","",""
"264957","264898","ganglia intermedia","intermediate ganglia","A14.3.01.008","",""
"264961","264887","ganglion cervicale superius","superior cervical ganglion","A14.3.01.009","",""
"264973","264961","n. jugularis","jugular nerve","A14.3.01.010","",""
"264985","264961","n. caroticus internus","internal carotid nerve","A14.3.01.011","",""
"264999","264985","n. pinealis","pineal nerve","A14.3.01.012","",""
"265005","264961","nn. carotici externi","external carotid nerves","A14.3.01.013","",""
"265018","264961","rr. laryngopharyngei","laryngopharyngeal branches","A14.3.01.014","",""
"265026","264961","n. cardiacus cervicalis superior","superior cervical cardiac nerve","A14.3.01.015","",""
"265039","264887","ganglion cervicale medium","middle cervical ganglion","A14.3.01.016","",""
"265047","265039","ganglion vertebrale","vertebral ganglion","A14.3.01.017","",""
"265052","265039","n. cardiacus cervicalis medius","middle cervical cardiac nerve","A14.3.01.018","",""
"265060","264887","ganglion cervicale inferius","inferior cervical ganglion","A14.3.01.019","",""
"265071","264887","ganglion cervicothoracicum","cervicothoracic ganglion","A14.3.01.020","",""
"265083","265071","ansa subclavia","ansa subclavia","A14.3.01.021","",""
"265094","265071","n. cardiacus cervicalis inferior","inferior cervical cardiac nerve","A14.3.01.022","",""
"265107","265071","n. vertebralis","vertebral nerve","A14.3.01.023","",""
"265110","264887","ganglia thoracica","thoracic ganglia","A14.3.01.024","",""
"265129","265110","rr. cardiaci thoracici","thoracic cardiac branches","A14.3.01.025","",""
"265132","265110","rr. pulmonales thoracici","thoracic pulmonary branches","A14.3.01.026","",""
"265141","265110","rr. oesophageales","oesophageal branches","A14.3.01.027","",""
"265155","265110","n. splanchnicus major","greater splanchnic nerve","A14.3.01.028","",""
"265164","265110","ganglion thoracicum splanchnicum","thoracic splanchnic ganglion","A14.3.01.029","",""
"265178","265110","n. splanchnicus minor","lesser splanchnic nerve","A14.3.01.030","",""
"265186","265110","r. renalis","renal branch","A14.3.01.031","",""
"265193","265110","n. splanchnicus imus","least splanchnic nerve","A14.3.01.032","",""
"265204","264887","ganglia lumbalia","lumbar ganglia","A14.3.01.033","",""
"265212","265204","nn. splanchnici lumbales","lumbar splanchnic nerves","A14.3.01.034","",""
"265220","264887","ganglia sacralia","sacral ganglia","A14.3.01.035","",""
"265236","265220","nn. splanchnici sacrales","sacral splanchnic nerves","A14.3.01.036","",""
"265248","264887","ganglion impar","ganglion impar","A14.3.01.037","",""
"265257","264887","paraganglia sympathica","sympathetic paraganglia","A14.3.01.038","",""
"265261","264879","pars parasympathica","parasympathetic part","A14.3.02.001","",""
"265273","265261","pars cranialis","cranial part","A14.3.02.002","",""
"265285","265273","ganglion ciliare","ciliary ganglion","A14.3.02.003","",""
"265299","265492","radix sympathica ganglii ciliaris","sympathetic root of ciliary ganglion","A14.3.02.004","",""
"265301","265285","nn. ciliares breves","short ciliary nerves","A14.3.02.005","",""
"265317","265273","ganglion pterygopalatinum","pterygopalatine ganglion","A14.3.02.006","",""
"265325","265317","n. canalis pterygoidei","nerve of pterygoid canal","A14.3.02.007","",""
"265330","265492","radix sympathica ganglii pterygopalatini","sympathetic root of pterygopalatine ganglion","A14.3.02.008","",""
"265349","265273","ganglion submandibulare","submandibular ganglion","A14.3.02.009","",""
"265358","265492","radix sympathica ganglii submandibularis","sympathetic root of submandibular ganglion","A14.3.02.010","",""
"265363","265273","ganglion sublinguale","sublingual ganglion","A14.3.02.011","",""
"265374","265363","radix parasympathica","parasympathetic root","A14.3.02.012","",""
"265382","265492","radix sympathica","sympathetic root","A14.3.02.013","",""
"265396","265273","ganglion oticum","otic ganglion","A14.3.02.014","",""
"265400","265492","radix sympathica ganglii otici","sympathetic root of otic ganglion","A14.3.02.015","",""
"265413","265261","pars pelvica","pelvic part","A14.3.02.016","",""
"265421","265413","ganglia pelvica","pelvic ganglia","A14.3.02.017","",""
"265437","265421","radix parasympathica","parasympathetic root","A14.3.02.018","",""
"265445","265421","radix sympathica","sympathetic root","A14.3.02.019","",""
"265459","265421","radix sensoria","sensory root","A14.3.02.020","",""
"265468","264879","plexus viscerales","peripheral autonomic plexuses","A14.3.03.001","",""
"265476","265468","pars craniocervicalis","craniocervical part","A14.3.03.002","",""
"265484","265476","plexus caroticus communis","common carotid plexus","A14.3.03.003","",""
"265492","265476","plexus caroticus internus","internal carotid plexus","A14.3.03.004","",""
"265506","265492","radix sympathica ganglii sublingualis","sympathetic root of sublingual ganglion","A14.3.03.005","",""
"265511","265476","plexus cavernosus","cavernous plexus","A14.3.03.006","",""
"265522","265476","plexus caroticus externus","external carotid plexus","A14.3.03.007","",""
"265533","265476","plexus subclavius","subclavian plexus","A14.3.03.008","",""
"265540","265476","plexus autonomicus brachialis","brachial autonomic plexus","A14.3.03.009","",""
"265554","265476","plexus vertebralis","vertebral plexus","A14.3.03.010","",""
"265565","265468","pars thoracica","thoracic part","A14.3.03.011","",""
"265579","265565","plexus aorticus thoracicus","thoracic aortic plexus","A14.3.03.012","",""
"265587","265565","plexus cardiacus","cardiac plexus","A14.3.03.013","",""
"265598","265565","ganglia cardiaca","cardiac ganglia","A14.3.03.014","",""
"265603","265565","plexus oesophageus","oesophageal plexus","A14.3.03.015","",""
"265616","265565","plexus pulmonalis","pulmonary plexus","A14.3.03.016","",""
"265627","265616","rr. pulmonales","pulmonary branches","A14.3.03.017","",""
"265634","265468","pars abdominalis","abdominal part","A14.3.03.018","",""
"265642","265634","plexus aorticus abdominalis","abdominal aortic plexus","A14.3.03.019","",""
"265650","265634","ganglia phrenica","phrenic ganglia","A14.3.03.020","",""
"265669","265634","plexus coeliacus","coeliac plexus","A14.3.03.021","",""
"265675","265669","plexus hepaticus","hepatic plexus","A14.3.03.022","",""
"265688","265669","plexus splenicus","splenic plexus","A14.3.03.023","",""
"265691","265669","plexus gastrici","gastric plexuses","A14.3.03.024","",""
"265702","265669","plexus pancreaticus","pancreatic plexus","A14.3.03.025","",""
"265715","265669","plexus suprarenalis","suprarenal plexus","A14.3.03.026","",""
"265728","265669","ganglia coeliaca","coeliac ganglia","A14.3.03.027","",""
"265731","265634","ganglia aorticorenalia","aorticorenal ganglia","A14.3.03.028","",""
"265744","265634","plexus mesentericus superior","superior mesenteric plexus","A14.3.03.029","",""
"265753","265744","ganglion mesentericum superius","superior mesenteric ganglion","A14.3.03.030","",""
"265766","265634","plexus intermesentericus","intermesenteric plexus","A14.3.03.031","",""
"265777","265634","plexus renalis","renal plexus","A14.3.03.032","",""
"265789","265777","ganglia renalia","renal ganglia","A14.3.03.033","",""
"265790","265634","plexus uretericus","ureteric plexus","A14.3.03.034","",""
"265808","265634","plexus ovaricus","testicular plexus","A14.3.03.035","",""
"265819","265634","plexus mesentericus inferior","inferior mesenteric plexus","A14.3.03.036","",""
"265824","265819","ganglion mesentericum inferius","inferior mesenteric ganglion","A14.3.03.037","",""
"265835","265634","plexus rectalis superior","superior rectal plexus","A14.3.03.038","",""
"265843","265634","plexus entericus","enteric plexus","A14.3.03.039","",""
"265856","265843","plexus subserosus","subserous plexus","A14.3.03.040","",""
"265862","265843","plexus myentericus","myenteric plexus","A14.3.03.041","",""
"265870","265843","plexus submucosus","submucous plexus","A14.3.03.042","",""
"265881","265634","plexus iliacus","iliac plexus","A14.3.03.043","",""
"265897","265634","plexus femoralis","femoral plexus","A14.3.03.044","",""
"265909","265468","pars pelvica","pelvic part","A14.3.03.045","",""
"265914","265909","plexus hypogastricus superior","superior hypogastric plexus","A14.3.03.046","",""
"265923","265914","n. hypogastricus","hypogastric nerve","A14.3.03.047","",""
"265938","265909","plexus hypogastricus inferior","inferior hypogastric plexus pelvic plexus","A14.3.03.048","",""
"265946","265938","plexus rectalis medius","middle rectal plexus","A14.3.03.049","",""
"265951","265938","plexus rectalis inferior","inferior rectal plexus","A14.3.03.050","",""
"265967","265951","nn. anales superiores","superior anal nerves","A14.3.03.051","",""
"265972","265909","plexus uterovaginalis","prostatic plexus","A14.3.03.052","",""
"265980","265972","nn. vaginales","vaginal nerves","A14.3.03.053","",""
"265995","265909","plexus deferentialis","deferential plexus","A14.3.03.054","",""
"266001","265909","plexus vesicalis","vesical plexus","A14.3.03.055","",""
"266017","265909","nn. cavernosi clitoridis","cavernous nerves of penis","A14.3.03.056","",""
"266025","0","organa sensuum","sense organs","A15.0.00.000","",""
"266030","266025","organum olfactorium","olfactory organ","A15.1.00.001","",""
"266049","266030","pars olfactoria tunicae mucosae nasi","olfactory part of nasal mucosa","A15.1.00.002","",""
"266058","266030","glandulae olfactoriae","olfactory glands","A15.1.00.003","",""
"266063","266025","oculus","eye","A15.2.00.001","",""
"266074","266063","bulbus oculi","eyeball","A15.2.01.001","",""
"266082","266074","polus anterior","anterior pole","A15.2.01.002","",""
"266096","266074","polus posterior","posterior pole","A15.2.01.003","",""
"266105","266074","equator","equator","A15.2.01.004","",""
"266118","266074","meridiani","meridians","A15.2.01.005","",""
"266126","266074","axis bulbi externus","external axis of eyeball","A15.2.01.006","",""
"266139","266074","axis bulbi internus","internal axis of eyeball","A15.2.01.007","",""
"266147","266074","axis opticus","optic axis","A15.2.01.008","",""
"266152","266074","segmentum anterius","anterior segment","A15.2.01.009","",""
"266160","266074","segmentum posterius","posterior segment","A15.2.01.010","",""
"266171","266074","tunica fibrosa bulbi","fibrous layer of eyeball","A15.2.02.001","",""
"266183","266171","sclera","sclera","A15.2.02.002","",""
"266194","266183","sulcus sclerae","sulcus","A15.2.02.003","",""
"266208","266183","reticulum trabeculare","trabecular tissue","A15.2.02.004","",""
"266219","266208","pars corneoscleralis","corneoscleral part","A15.2.02.005","",""
"266224","266208","pars uvealis","uveal part","A15.2.02.006","",""
"266235","266208","calcar sclerae","scleral spur","A15.2.02.007","",""
"266243","266183","lamina episcleralis","episcleral layer","A15.2.02.008","",""
"266256","266183","substantia propria sclerae","substantia propria","A15.2.02.009","",""
"266262","266183","lamina fusca sclerae","suprachoroid lamina","A15.2.02.010","",""
"266270","266183","lamina cribrosa sclerae","lamina cribrosa of sclera","A15.2.02.011","",""
"266281","266171","cornea","cornea","A15.2.02.012","",""
"266297","266281","anulus conjunctivae","conjunctival ring","A15.2.02.013","",""
"266306","266281","limbus corneae","corneoscleral junction","A15.2.02.014","",""
"266311","266281","vertex corneae","corneal vertex","A15.2.02.015","",""
"266322","266281","facies anterior","anterior surface","A15.2.02.016","",""
"266333","266281","facies posterior","posterior surface","A15.2.02.017","",""
"266340","266281","epithelium anterius","corneal epithelium","A15.2.02.018","",""
"266354","266281","lamina limitans anterior","anterior limiting lamina","A15.2.02.019","",""
"266365","266281","substantia propria","substantia propria","A15.2.02.020","",""
"266379","266281","lamina limitans posterior","posterior limiting lamina","A15.2.02.021","",""
"266387","266281","epithelium posterius","endothelium of anterior chamber","A15.2.02.022","",""
"266398","266074","tunica vasculosa bulbi","vascular layer of eyeball","A15.2.03.001","",""
"266404","266398","choroidea","choroid","A15.2.03.002","",""
"266412","266404","lamina suprachoroidea","suprachoroid lamina","A15.2.03.003","",""
"266420","266404","spatium perichoroideum","perichoroidal space","A15.2.03.004","",""
"266436","266404","lamina vasculosa","vascular lamina","A15.2.03.005","",""
"266448","266404","lamina choroidocapillaris","capillary lamina","A15.2.03.006","",""
"266457","266404","lamina basalis","basal lamina","A15.2.03.007","",""
"266461","266404","vasa sanguinea choroideae","choroid blood vessels","A15.2.03.008","",""
"266473","266398","corpus ciliare","ciliary body","A15.2.03.009","",""
"266485","266473","corona ciliaris","corona ciliaris","A15.2.03.010","",""
"266499","266473","processus ciliares","ciliary processes","A15.2.03.011","",""
"266500","266473","plicae ciliares","ciliary plicae","A15.2.03.012","",""
"266513","266473","orbiculus ciliaris","orbiculus ciliaris","A15.2.03.013","",""
"266521","266473","m. ciliaris","ciliary muscle","A15.2.03.014","",""
"266537","266521","fibrae meridionales","meridional fibres","A15.2.03.015","",""
"266545","266521","fibrae longitudinales","longitudinal fibres","A15.2.03.016","",""
"266559","266521","fibrae radiales","radial fibres","A15.2.03.017","",""
"266568","266521","fibrae circulares","circular fibres","A15.2.03.018","",""
"266576","266473","lamina basalis","basal lamina","A15.2.03.019","",""
"266584","266398","iris","iris","A15.2.03.020","",""
"266592","266584","margo pupillaris","pupillary margin","A15.2.03.021","",""
"266602","266584","margo ciliaris","ciliary margin","A15.2.03.022","",""
"266615","266584","facies anterior","anterior surface","A15.2.03.023","",""
"266628","266584","facies posterior","posterior surface","A15.2.03.024","",""
"266631","266584","anulus iridis major","outer border of iris","A15.2.03.025","",""
"266644","266584","anulus iridis minor","inner border of iris","A15.2.03.026","",""
"266653","266584","plicae iridis","folds of iris","A15.2.03.027","",""
"266666","266584","pupilla","pupil","A15.2.03.028","",""
"266677","266584","m. sphincter pupillae","sphincter pupillae","A15.2.03.029","",""
"266689","266584","m. dilatator pupillae","dilator pupillae","A15.2.03.030","",""
"266690","266584","stroma iridis","stroma of iris","A15.2.03.031","",""
"266703","266584","epithelium pigmentosum","pigmented epithelium","A15.2.03.032","",""
"266716","266584","spatia anguli iridocornealis","spaces of iridocorneal angle","A15.2.03.033","",""
"266727","266584","circulus arteriosus iridis major","major circulus arteriosus of iris","A15.2.03.034","",""
"266734","266584","circulus arteriosus iridis minor","minor circulus arteriosus of iris","A15.2.03.035","",""
"266742","266584","membrana pupillaris","pupillary membrane","A15.2.03.036","",""
"266750","266074","tunica interna bulbi","inner layer of eyeball","A15.2.04.001","",""
"266769","266750","retina","retina","A15.2.04.002","",""
"266775","266769","pars caeca retinae","nonvisual retina","A15.2.04.003","",""
"266788","266775","pars ciliaris retinae","ciliary part","A15.2.04.004","",""
"266791","266775","pars iridica retinae","iridial part of retina","A15.2.04.005","",""
"266809","266769","ora serrata","ora serrata","A15.2.04.006","",""
"266814","266769","pars optica retinae","optic part of retina","A15.2.04.007","",""
"266823","266814","stratum pigmentosum","pigmented layer","A15.2.04.008","",""
"266838","266814","stratum nervosum","neural layer","A15.2.04.009","",""
"266846","266838","stratum segmentorum externorum et internorum","layer of inner and outer segments","A15.2.04.010","",""
"266851","266838","stratum limitans externum","outer limiting layer","A15.2.04.011","",""
"266867","266838","stratum nucleare externum","outer nuclear layer","A15.2.04.012","",""
"266872","266838","stratum plexiforme externum","outer plexiform layer","A15.2.04.013","",""
"266880","266838","stratum nucleare internum","inner nuclear layer","A15.2.04.014","",""
"266895","266838","stratum plexiforme internum","inner plexiform layer","A15.2.04.015","",""
"266907","266838","stratum ganglionicum","ganglionic layer","A15.2.04.016","",""
"266910","266838","stratum neurofibrarum","layer of nerve fibres","A15.2.04.017","",""
"266929","266838","stratum limitans internum","inner limiting layer","A15.2.04.018","",""
"266932","266769","discus nervi optici","optic disc","A15.2.04.019","",""
"266941","266932","excavatio disci","depression of optic disc","A15.2.04.020","",""
"266955","266769","macula lutea","macula","A15.2.04.021","",""
"266964","266955","fovea centralis","fovea centralis","A15.2.04.022","",""
"266978","266955","foveola","foveola","A15.2.04.023","",""
"266986","266063","nervus opticus","optic nerve","A15.2.04.024","",""
"266993","261035","pars intracranialis","intracranial part","A15.2.04.025","",""
"267004","261035","pars canalis","part in canal","A15.2.04.026","",""
"267012","261035","pars orbitalis","orbital part","A15.2.04.027","",""
"267020","261035","pars intraocularis","intra-ocular part","A15.2.04.028","",""
"267036","267020","pars postlaminaris","postlaminar part","A15.2.04.029","",""
"267048","267020","pars intralaminaris","intralaminar part","A15.2.04.030","",""
"267057","267020","pars prelaminaris","prelaminar part","A15.2.04.031","",""
"267061","261035","vagina externa","outer sheath","A15.2.04.032","",""
"267073","261035","vagina interna","inner sheath","A15.2.04.033","",""
"267085","267073","spatium intervaginale subarachnoidale","subarachnoid space","A15.2.04.034","",""
"267099","266750","vasa sanguinea retinae","retinal blood vessels","A15.2.04.035","",""
