#"Status","Id","Translation","Synonyms"
"T","114551","Middle facet for calcaneus",""
"T","114567","Talar sulcus",""
"T","114572","Body of talus",""
"T","114580","Trochlea of talus",""
"T","114595","Superior facet of talus",""
"T","114601","Lateral malleolar facet",""
"T","114617","Lateral process of talus",""
"T","114625","Medial malleolar facet",""
"T","114630","Posterior process of talus",""
"T","114649","Groove for tendon of flexor longus hallucis of talus","Groove for tendon of flexor hallucis longus muscle of talus"
"T","114658","Lateral tubercle",""
"T","114663","Medial tubercle",""
"T","114674","Posterior calcaneal articular facet",""
"T","114682","Calcaneus","Calcaneal bone"
"T","114696","Calcaneal tuberosity",""
"T","114706","Medial process of calcaneal tuberosity",""
"T","114711","Lateral process of calcaneal tuberosity",""
"T","114722","Calcaneal tubercle",""
"T","114733","Sustentaculum tali",""
"T","114740","Groove for tendon of flexor longus hallucis of calcaneus","Groove for tendon of flexor hallucis longus muscle of calcaneus"
"T","114754","Calcaneal sulcus",""
"T","114765","Tarsal sinus",""
"T","114779","Anterior talar articular surface",""
"T","114787","Middle talar articular surface",""
"T","114798","Posterior talar articular surface",""
"T","114804","Groove for tendon of fibularis longus muscle of calcaneus","Groove for tendon of peroneus longus muscle of calcaneus"
"T","114812","Fibular trochlea",""
"T","114820","Articular surface for cuboid",""
"T","114836","Anterior process of calcaneus",""
"T","114848","Navicular bone",""
"T","114857","Tuberosity of navicular bone",""
"T","114861","Medial cuneiform bone","First cuneiform, cuneiform 1"
"T","114873","Intermediate cuneiform bone","Second cuneiform, cuneiform 2; Middle cuneiform bone"
"T","114885","Lateral cuneiform bone","Third cuneiform, cuneiform 3"
"T","114899","Cuboid bone",""
"T","114905","Groove for tendon of fibularis longus muscle of cuboid bone","Groove for tendon of peroneus longus muscle"
"T","114918","Tuberosity of cuboid bone",""
"T","114926","Calcaneal process",""
"T","114939","Accessory tarsal bones",""
"T","114947","Os trigonum",""
"T","114952","Metatarsal bones","Metatarsals 1-5"
"T","114960","Metatarsal bone",""
"T","114971","Base of metatarsal bone",""
"T","114983","Body of metatarsal bone","Shaft of metatarsal bone"
"T","114994","Head of metatarsal bone",""
"T","115003","First metatarsal bone",""
"T","115016","Tuberosity of first metatarsal bone","Tuberosity of metatarsal bone 1"
"T","115027","Fifth metatarsal bone",""
"T","115034","Tuberosity of fifth metatarsal bone","Tuberosity of metatarsal bone 5"
"T","115042","Phalanges of foot","Phalangeal bones of foot"
"T","115050","Phalanx of foot",""
"T","115069","Base of phalanx of foot",""
"T","115075","Body of phalanx of foot","Shaft of phalanx of foot"
"T","115088","Head of phalanx of foot",""
"T","115091","Trochlea of phalanx of foot",""
"T","115109","Proximal phalanx of foot","Proximal phalangeal bone of foot"
"T","115114","Middle phalanx of foot","Middle phalangeal bone of foot"
"T","115123","Distal phalanx of foot","Distal phalangeal bone of foot"
"T","115138","Tuberosity of distal phalanx of foot",""
"T","115146","Sesamoid bones of foot",""
"T","115151","Joints","Bony joints"
"T","115167","Joint",""
"T","115172","Fibrous joints",""
"T","115180","Syndesmoses",""
"T","115195","Interosseous ligament",""
"T","115205","Interosseous membrane",""
"T","115218","Gomphosis","Socket joint"
"T","115226","Sutures",""
"T","115239","Plane suture",""
"T","115247","Limbous suture",""
"T","115252","Serrate suture","Serrated suture"
"T","115260","Denticulate suture","Denticulated suture"
"T","115271","Schindylesis",""
"T","115283","Cartilaginous joints",""
"T","115294","Synchondroses","Primary cartilaginous joints"
"T","115302","Epiphysial cartilage",""
"T","115315","Symphysis","Secondary cartilaginous joint"
"T","115328","Synostosis","Bony union"
"T","115331","Synovial joint",""
"T","115344","Articular cavity",""
"T","115353","Synovial fluid",""
"T","115366","Articular capsule","Joint capsule"
"T","115377","Fibrous layer of articular capsule","Fibrous membrane of articular capsule"
"T","115389","Synovial membrane of articular capsule","Synovial layer of articular capsule"
"T","115390","Synovial fold",""
"T","115408","Synovial villus",""
"T","115419","Articular fibrocartilage","Articular fibrous cartilage"
"T","115424","Articular labrum",""
"T","115435","Articular disc",""
"T","115443","Meniscus",""
"T","115456","Accessory ligaments",""
"T","115462","Intracapsular ligament",""
"T","115470","Capsular ligament",""
"T","115481","Extracapsular ligament",""
"T","115497","Articular recess",""
"T","115504","Synarthrosis",""
"T","115512","Amphiarthrosis",""
"T","115520","Diarthrosis",""
"T","115536","Simple joint",""
"T","115548","Complex joint",""
"T","115557","Plane joint","Arthrodial joint"
"T","115561","Cylindrical joints",""
"T","115573","Pivot joint",""
"T","115585","Hinge joint",""
"T","115599","Bicondylar joint",""
"T","115600","Saddle joint","Sellar joint"
"T","115613","Ellipsoid joint","Condylar joint"
"T","115621","Ball and socket joint","Spheroidal joint; Cotyloid joint"
"T","115637","Joints of skull",""
"T","115645","Cranial fibrous joints",""
"T","115659","Cranial syndesmoses",""
"T","115668","Pterygospinous ligament",""
"T","115676","Stylohyoid ligament",""
"T","115684","Sphenomandibular ligament",""
"T","115692","Stylomandibular ligament",""
"T","115707","Ligaments of auricle",""
"T","115710","Anterior ligament of auricle",""
"T","115729","Superior ligament of auricle",""
"T","115732","Posterior ligament of auricle",""
"T","115741","Cranial sutures",""
"T","115755","Coronal suture","Frontoparietal suture"
"T","115764","Sagittal suture","Interparietal suture"
"T","115778","Lambdoid suture","Lambdoidal suture; Parietooccipital suture"
"T","115786","Occipitomastoid suture",""
"T","115793","Accessory occipital suture","Mendosal suture"
"T","115801","Sphenofrontal suture","Frontosphenoidal suture"
"T","115817","Spheno-ethmoidal suture",""
"T","115825","Sphenosquamous suture",""
"T","115830","Sphenoparietal suture",""
"T","115849","Squamous suture","Squamosal suture"
"T","115858","Frontal suture","Metopic suture"
"T","115863","Parietomastoid suture",""
"T","115874","Squamomastoid suture",""
"T","115882","Frontonasal suture",""
"T","115896","Fronto-ethmoidal suture",""
"T","115906","Frontomaxillary suture",""
"T","115911","Frontolacrimal suture",""
"T","115922","Frontozygomatic suture",""
"T","115933","Zygomaticomaxillary suture","Infraorbital suture"
"T","115940","Ethmoidomaxillary suture",""
"T","115954","Ethmoidolacrimal suture",""
"T","115965","Sphenovomerine suture",""
"T","115979","Sphenozygomatic suture",""
"T","115987","Sphenomaxillary suture",""
"T","115998","Temporozygomatic suture","Zygomaticotemporal suture"
"T","116006","Internasal suture",""
"T","116011","Nasomaxillary suture",""
"T","116022","Lacrimomaxillary suture",""
"T","116033","Lacrimoconchal suture",""
"T","116040","Intermaxillary suture",""
"T","116054","Incisive suture",""
"T","116065","Palatomaxillary suture",""
"T","116079","Palato-ethmoidal suture",""
"T","116087","Median palatine suture",""
"T","116098","Transverse palatine suture",""
"T","116104","Dento-alveolar syndesmosis","Tooth socket joint"
"T","116112","Periodontal ligament","Periodontal fiber; Periodontal fibre"
"T","116120","Cement","Cementum"
"T","116136","Cranial cartilaginous joints",""
"T","116148","Cranial synchondroses",""
"T","116157","Spheno-occipital synchondrosis",""
"T","116161","Sphenopetrosal synchondrosis",""
"T","116173","Petro-occipital synchondrosis",""
"T","116185","Posterior intra-occipital synchondrosis",""
"T","116199","Anterior intra-occipital synchondrosis",""
"T","116200","Spheno-ethmoidal synchondrosis",""
"T","116213","Cranial synovial joints",""
"T","116221","Temporomandibular joint",""
"T","116237","Articular disc of temporomandibular joint",""
"T","116245","Lateral temporomandibular ligament","Lateral ligament of temporomandibular joint"
"T","116259","Medial temporomandibular ligament","Medial ligament of temporomandibular joint"
"T","116268","Superior synovial membrane of temporomandibular joint",""
"T","116276","Inferior synovial membrane of temporomandibular joint",""
"T","116284","Superior cavity of temporomandibular joint","Superior articular cavity; Superior joint cavity; Superior joint space"
"T","116292","Inferior cavity of temporomandibular joint","Inferior articular cavity; Inferior joint cavity; Inferior joint space"
"T","116305","Atlanto-occipital joint",""
"T","116318","Anterior atlanto-occipital membrane",""
"T","116326","Anterior atlanto-occipital ligament",""
"T","116339","Posterior atlanto-occipital membrane",""
"T","116347","Lateral atlanto-occipital ligament",""
"T","116352","Joints of auditory ossicles",""
"T","116360","Fibrous joints of auditory ossicles",""
"T","116371","Tympanostapedial syndesmosis",""
"T","116383","Ligaments of auditory ossicles",""
"T","116394","Anterior ligament of malleus",""
"T","116409","Superior ligament of malleus",""
"T","116414","Lateral ligament of malleus",""
"T","116423","Superior ligament of incus",""
"T","116438","Posterior ligament of incus",""
"T","116446","Stapedial membrane",""
"T","116451","Annular ligament of stapes","Anular ligament of stapes"
"T","116467","Articulations of auditory ossicles",""
"T","116472","Incudomallear joint",""
"T","116480","Incudostapedial joint",""
"T","116495","Laryngeal joints",""
"T","116508","Fibrous joints of larynx",""
"T","116519","Thyrohyoid membrane",""
"T","116524","Median thyrohyoid ligament",""
"T","116535","Lateral thyrohyoid ligament",""
"T","116543","Ligaments of epiglottis",""
"T","116556","Thyro-epiglottic ligament",""
"T","116562","Hyo-epiglottic ligament",""
"T","116570","Fibro-elastic membrane of larynx",""
"T","116581","Quadrangular membrane",""
"T","116597","Vestibular ligament",""
"T","116607","Conus elasticus","Cricovocal membrane"
"T","116610","Vocal ligament",""
"T","116629","Median cricothyroid ligament",""
"T","116632","Cricotracheal ligament",""
"T","116641","Synovial joints of larynx",""
"T","116655","Cricothyroid joint",""
"T","116664","Ceratocricoid ligament",""
"T","116678","Crico-arytenoid joint",""
"T","116686","Crico-arytenoid ligament",""
"T","116693","Cricopharyngeal ligament",""
"T","116701","Joints of vertebral column","Vertebral joints"
"T","116717","Fibrous joints of vertebral column",""
"T","116725","Anterior atlantoaxial membrane",""
"T","116730","Posterior atlantoaxial membrane",""
"T","116749","Interspinous ligaments",""
"T","116758","Ligamenta flava",""
"T","116763","Intertransverse ligaments",""
"T","116774","Supraspinous ligament",""
"T","116782","Nuchal ligament",""
"T","116796","Anterior longitudinal ligament",""
"T","116803","Posterior longitudinal ligament",""
"T","116816","Intercornual ligament",""
"T","116827","Cartilaginous joints of vertebral column",""
"T","116834","Intervertebral symphysis",""
"T","116842","Intervertebral disc",""
"T","116850","Anulus fibrosus","Fibrous ring"
"T","116869","Nucleus pulposus",""
"T","116875","Lumbosacral symphysis","Lumbosacral joint"
"T","116888","Sacrococcygeal joint",""
"T","116891","Superficial posterior sacrococcygeal ligament",""
"T","116902","Deep posterior sacrococcygeal ligament",""
"T","116915","Anterior sacrococcygeal ligament",""
"T","116928","Lateral sacrococcygeal ligament",""
"T","116931","Synovial joints of vertebral column","Vertebral synovial joints"
"T","116944","Median atlanto-axial joint",""
"T","116953","Alar ligaments",""
"T","116966","Transverse occitpital ligament",""
"T","116977","Apical ligament of dens","Apical dental ligament"
"T","116989","Anterior atlantodental ligament",""
"T","116990","Cruciform ligament","Cruciate ligament of atlas"
"T","117000","Longitudinal bands of cruciform ligament",""
"T","117013","Superior longitudinal band of cruciform ligament",""
"T","117021","Inferior longitudinal band of cruciform ligament",""
"T","117037","Transverse ligament of atlas","Transverse atlantal ligament"
"T","117045","Tectorial membrane of cervical vertebral column","Tectorial membrane of median atlantoaxial joint"
"T","117059","Lateral atlanto-axial joint",""
"T","117068","Uncovertebral joints",""
"T","117076","Zygapophysial joints","Facet joints"
"T","117084","Thoracic joints",""
"T","117092","Fibrous joints of thorax",""
"T","117101","External intercostal membrane",""
"T","117117","Internal intercostal membrane",""
"T","117125","Cartilaginous joints of thorax",""
"T","117130","Sternochondral synchondrosis of first rib","Sternocostal synchondrosis of first rib"
"T","117149","Costochondral joints",""
"T","117158","Cartilaginous joints of sternum",""
"T","117163","Xiphisternal joint",""
"T","117174","Manubriosternal joint",""
"T","117182","Manubriosternal synchondrosis",""
"T","117196","Synovial joints of thorax",""
"T","117207","Costovertebral joints",""
"T","117210","Joint of head of rib",""
"T","117229","Radiate ligament of head of rib",""
"T","117232","Intra-articular ligament of head of rib",""
"T","117241","Costotransverse joint",""
"T","117255","Costotransverse ligament",""
"T","117264","Superior costotransverse ligament",""
"T","117278","Lateral costotransverse ligament",""
"T","117286","Lumbocostal ligament",""
"T","117293","Costotransverse foramen",""
"T","117308","Sternochondral joints","Sternocostal joints"
"T","117319","Intra-articular sternochondral ligament","Intra-articular sternocostal ligament; Intraarticular sternocostal ligament"
"T","117324","Radiate sternochondral ligaments","Radiate sternocostal ligaments"
"T","117335","Sternal membrane",""
"T","117343","Xiphichondral ligaments","Costoxiphoid ligaments"
"T","117356","Interchondral joints",""
"T","117362","Interchondral ligaments",""
"T","117370","Joints of upper limb",""
"T","117381","Joints of pectoral girdle","Joints of shoulder girdle"
"T","117397","Fibrous joints of pectoral girdle","Fibrous joints of shoulder girdle"
"T","117403","Coraco-acromial ligament",""
"T","117416","Superior transverse scapular ligament",""
"T","117427","Inferior transverse scapular ligament",""
"T","117434","Synovial joints of pectoral girdle","Synovial joints of upper limb girdle; Synovial joints of shoulder girdle"
"T","117442","Acromioclavicular joint",""
"T","117450","Acromioclavicular ligament",""
"T","117469","Articular disc of acromioclavicular joint",""
"T","117475","Coracoclavicular ligament",""
"T","117488","Trapezoid ligament",""
"T","117491","Conoid ligament",""
"T","117502","Sternoclavicular joint",""
"T","117515","Articular disc of sternoclavicular joint",""
"T","117528","Medial cavity of the sternoclavicular joint",""
"T","117531","Lateral cavity of the sternoclavicular joint",""
"T","117544","Anterior sternoclavicular ligament",""
"T","117553","Posterior sternoclavicular ligament",""
"T","117566","Costoclavicular ligament",""
"T","117577","Interclavicular ligament",""
"T","117589","Joints of free upper limb",""
"T","117590","Fibrous joints of free upper limb",""
"T","117609","Radio-ulnar syndesmoses",""
"T","117614","Interosseous membrane of forearm",""
"T","117623","Oblique cord",""
"T","117638","Synovial joints of free upper limb",""
"T","117646","Glenohumeral joint","Shoulder joint"
"T","117651","Glenoid labrum",""
"T","117667","Glenohumeral ligaments","Glenohumeral bands"
"T","117672","Superior glenohumeral ligament","Superior glenohumeral band"
"T","117680","Middle glenohumeral ligament","Middle glenohumeral band"
"T","117695","Inferior glenohumeral ligament","Inferior glenohumeral band"
"T","117705","Coracohumeral ligament",""
"T","117718","Transverse humeral ligament",""
"T","117726","Elbow joint",""
"T","117739","Humero-ulnar joint",""
"T","117747","Humeroradial joint",""
"T","117752","Proximal radio-ulnar joint",""
"T","117760","Ulnar collateral ligament",""
"T","117771","Radial collateral ligament",""
"T","117783","Annular ligament of radius","Anular ligament of radius"
"T","117794","Quadrate ligament",""
"T","117806","Sacciform recess of elbow joint",""
"T","117811","Distal radio-ulnar joint",""
"T","117822","Articular disc of distal radio-ulnar joint",""
"T","117833","Sacciform recess of distal radio- ulnar joint",""
"T","117840","Dorsal radio-ulnar ligament",""
"T","117854","Palmar radio-ulnar ligament",""
"T","117865","Radiocarpal joint","Wrist joint"
"T","117879","Dorsal radiocarpal ligament","Dorsal radiotriquetral ligament"
"T","117887","Palmar radiocarpal ligament",""
"T","117898","Radioscaphocapitate ligament",""
"T","117904","Radiocapitate ligament",""
"T","117912","Long radiolunate ligament",""
"T","117920","Short radiolunate ligament",""
"T","117936","Radioscapholunate ligament",""
"T","117948","Dorsal ulnocarpal ligament",""
"T","117957","Palmar ulnocarpal ligament",""
"T","117961","Ulnocapitate ligament",""
"T","117973","Ulnolunate ligament",""
"T","117985","Ulnotriquetral ligament",""
"T","117999","Ulnopisiform ligament",""
"T","118008","Ulnar collateral ligament of wrist joint","Ulnotriquetral ligament"
"T","118019","Radial collateral ligament of wrist joint",""
"T","118024","Joints of hand",""
"T","118035","Intercarpal joints","Carpal joints"
"T","118043","Midcarpal joint",""
"T","118056","Radiate carpal ligament",""
"T","118062","Dorsal intercarpal ligaments",""
"T","118070","Dorsal scaphotriquetral ligament",""
"T","118081","Palmar intercarpal ligaments",""
"T","118097","Scaphotrapeziotrapezoidal ligament",""
"T","118100","Scaphocapitate ligament",""
"T","118113","Palmar scaphotriquetral ligament",""
"T","118121","Triquetrocapitate ligament",""
"T","118137","Triquetrohamate ligament",""
"T","118145","Pisotriquetral ligament",""
"T","118159","Palmar capitohamate ligament",""
"T","118168","Palmar trapezoideocapitate ligament","Palmar trapezocapitate ligament"
"T","118176","Palmar lunotriquetral ligament",""
"T","118184","Interosseous intercarpal ligaments",""
"T","118192","Scapholunate interosseous ligament",""
"T","118202","Trapeziotrapezoidal interosseous ligament",""
"T","118215","Capitohamate interosseous ligament",""
"T","118228","Trapezoideocapitate interosseous ligament","Trapezocapitate interosseous ligament"
"T","118231","Lunotriquetral interosseous ligament",""
"T","118244","Pisiform joint",""
"T","118253","Pisohamate ligament",""
"T","118266","Pisometacarpal ligament",""
"T","118277","Carpometacarpal joints",""
"T","118289","Dorsal carpometacarpal ligaments",""
"T","118290","Palmar carpometacarpal ligaments",""
"T","118304","Carpometacarpal joint of thumb",""
"T","118312","Intermetacarpal joints",""
"T","118320","Dorsal metacarpal ligaments",""
"T","118336","Palmar metacarpal ligaments",""
"T","118348","Interosseous metacarpal ligaments",""
"T","118357","Metacarpophalangeal joints",""
"T","118361","Collateral metacarpophalangeal ligaments",""
"T","118373","Palmar metacarpophalangeal ligaments",""
"T","118385","Deep transverse metacarpal ligament",""
"T","118399","Interphalangeal joints of hand",""
"T","118407","Proximal interphalangeal joints of hand",""
"T","118410","Distal interphalangeal joints of hand",""
"T","118429","Interphalangeal joint of thumb",""
"T","118432","Collateral interphalangeal ligaments of hand",""
"T","118441","Palmar interphalangeal ligaments",""
"T","118455","Joints of lower limb",""
"T","118464","Joints of pelvic girdle",""
"T","118478","Fibrous joints of pelvic girdle",""
"T","118486","Obturator membrane",""
"T","118493","Obturator canal",""
"T","118503","Sacrotuberous ligament","Sacrotuberal ligament"
"T","118516","Falciform process",""
"T","118527","Sacrospinous ligament","Sacrospinal ligament"
"T","118534","Iliolumbar ligament",""
"T","118542","Cartilaginous joints of pelvic girdle",""
"T","118550","Pubic symphysis",""
"T","118569","Interpubic disc","Interpubic fibrocartilage"
"T","118575","Superior pubic ligament",""
"T","118588","Inferior pubic ligament","Arcuate pubic ligament"
"T","118591","Triradiate cartilage",""
"T","118606","Synovial joints of pelvic girdle",""
"T","118611","Sacro-iliac joint",""
"T","118622","Anterior sacro-iliac ligament",""
"T","118633","Interosseous sacro-iliac ligament",""
"T","118640","Posterior sacro-iliac ligament",""
"T","118654","Joints of free lower limb",""
"T","118665","Fibrous joints of free lower limb",""
"T","118679","Interosseous membrane of leg","Middle tibiofibular joint"
"T","118687","Tibiofibular syndesmosis","Inferior tibiofibular joint"
"T","118698","Anterior tibiofibular ligament",""
"T","118709","Posterior tibiofibular ligament",""
"T","118714","Transverse tibiofibular ligament",""
"T","118723","Synovial joints of free lower limb",""
"T","118738","Hip joint",""
"T","118746","Zona orbicularis",""
"T","118751","Iliofemoral ligament",""
"T","118767","Transverse part of iliofemoral ligament",""
"T","118772","Descending part of iliofemoral ligament",""
"T","118780","Ischiofemoral ligament",""
"T","118795","Pubofemoral ligament",""
"T","118805","Acetabular labrum","Glenoid labrum of hip"
"T","118818","Transverse acetabular ligament",""
"T","118826","Ligament of head of femur","Ligamentum teres of femur"
"T","118839","Knee joint",""
"T","118847","Patellar part of knee joint",""
"T","118852","Lateral meniscus",""
"T","118860","Anterior meniscofemoral ligament",""
"T","118871","Posterior meniscofemoral ligament",""
"T","118883","Medial meniscus",""
"T","118894","Transverse ligament of knee","Transverse genicular ligament"
"T","118901","Anterior cruciate ligament",""
"T","118917","Posterior cruciate ligament",""
"T","118925","Infrapatellar synovial fold",""
"T","118930","Alar folds",""
"T","118949","Ligamentum mucosum",""
"T","118958","Fibular collateral ligament","Lateral collateral ligament"
"T","118963","Tibial collateral ligament","Medial collateral ligament"
"T","118974","Superficial part of tibial collateral ligament","Superficial part of medial collateral ligament"
"T","118982","Deep part of tibial collateral ligament","Deep part of medial collateral ligament"
"T","118996","Oblique popliteal ligament",""
"T","119009","Arcuate popliteal ligament",""
"T","119014","Lateral meniscotibial ligament","Lateral coronary ligament"
"T","119023","Medial meniscotibial ligament","Medial coronary ligament"
"T","119038","Medial patellofemoral ligament",""
"T","119046","Meniscopatellar ligament",""
"T","119051","Patellotibial ligament",""
"T","119067","Popliteofibular ligament",""
"T","119072","Fabellofibular ligament",""
"T","119080","Infrapatellar fat pad",""
"T","119095","Superior tibiofibular joint",""
"T","119102","Anterior ligament of fibular head",""
"T","119115","Posterior ligament of fibular head",""
"T","119128","Ankle joint",""
"T","119131","Medial collateral ligament","Deltoid ligament"
"T","119144","Tibionavicular ligament","Tibionavicular part"
"T","119153","Tibiocalcaneal ligament","Tibiocalcaneal part"
"T","119166","Anterior tibiotalar ligament","Anterior tibiotalar part"
"T","119177","Posterior tibiotalar ligament","Posterior tibiotalar part"
"T","119189","Lateral collateral ligament",""
"T","119190","Anterior talofibular ligament",""
"T","119206","Posterior talofibular ligament",""
"T","119211","Calcaneofibular ligament",""
"T","119222","Joints of foot",""
"T","119233","Intertarsal joints","Tarsal joints"
"T","119240","Subtalar joint","Talocalcaneal joint"
"T","119254","Lateral talocalcaneal ligament",""
"T","119265","Medial talocalcaneal ligament",""
"T","119279","Posterior talocalcaneal ligament",""
"T","119287","Talocalcaneal interosseous ligament",""
"T","119298","Anterior talocalcaneal ligament","Cervical ligament"
"T","119303","Transverse tarsal joint",""
"T","119316","Bifurcate ligament",""
"T","119327","Calcaneonavicular ligament",""
"T","119334","Calcaneocuboid ligament",""
"T","119342","Long plantar ligament",""
"T","119350","Talocalcaneonavicular joint",""
"T","119369","Talonavicular ligament",""
"T","119375","Plantar calcaneonavicular ligament","Spring ligament"
"T","119388","Calcaneocuboid joint",""
"T","119391","Dorsal calcaneocuboid ligament",""
"T","119401","Plantar calcaneocuboid ligament","Short plantar ligament"
"T","119417","Cuneonavicular joint",""
"T","119425","Dorsal cuneonavicular ligaments",""
"T","119430","Plantar cuneonavicular ligaments",""
"T","119449","Cuneocuboid joint",""
"T","119458","Cuneocuboid interosseous ligament",""
"T","119463","Dorsal cuneocuboid ligament",""
"T","119474","Plantar cuneocuboid ligament",""
"T","119482","Cuboideonavicular joint",""
"T","119496","Dorsal cuboideonavicular ligament",""
"T","119505","Plantar cuboideonavicular ligaments",""
"T","119518","Intercuneiform joints",""
"T","119526","Intercuneiform interosseous ligaments",""
"T","119539","Dorsal intercuneiform ligaments",""
"T","119547","Plantar intercuneiform ligaments",""
"T","119552","Tarsometatarsal joints",""
"T","119560","Dorsal tarsometatarsal ligaments",""
"T","119571","Plantar tarsometatarsal ligaments",""
"T","119583","Cuneometatarsal interosseous ligaments",""
"T","119594","Intermetatarsal joints",""
"T","119604","Metatarsal interosseous ligaments",""
"T","119612","Dorsal metatarsal ligaments",""
"T","119620","Plantar metatarsal ligaments",""
"T","119636","Intersesamoid ligament",""
"T","119648","Metatarsophalangeal joints",""
"T","119657","Collateral metatarsophalangeal ligaments",""
"T","119661","Plantar metatarsophalangeal ligaments",""
"T","119673","Deep transverse metatarsal ligament",""
"T","119685","Interphalangeal joints of foot",""
"T","119699","Proximal interphalangeal joints of foot",""
"T","119700","Distal interphalangeal joints of foot",""
"T","119713","Interphalageal joint of great toe",""
"T","119721","Collateral interphalangeal ligaments of foot",""
"T","119737","Plantar interphalangeal ligaments",""
"T","119745","Muscular system",""
"T","119759","Muscles",""
"T","119768","Skeletal muscle",""
"T","119776","Striated cutaneous muscle",""
"T","119784","Striated visceral muscle",""
"T","119792","Fusiform muscle",""
"T","119807","Flat muscle",""
"T","119810","Straight muscle",""
"T","119829","Triangular muscle",""
"T","119832","Quadrate muscle",""
"T","119841","Two-bellied muscle",""
"T","119855","Two-headed muscle",""
"T","119864","Three-headed muscle",""
"T","119878","Four-headed muscle",""
"T","119886","Unipennate muscle","Semipennate muscle"
"T","119893","Bipennate muscle","Pennate muscle"
"T","119908","Multipennate muscle",""
"T","119919","Orbicular muscle",""
"T","119924","Sphincter muscle","Sphincter"
"T","119935","Dilator muscle","Dilator"
"T","119943","Muscle",""
"T","119956","Head of muscle",""
"T","119962","Belly of muscle",""
"T","119970","Attachment",""
"T","119981","Superior attachment",""
"T","119997","Inferior attachment",""
"T","120007","Medial attachment",""
"T","120010","Lateral attachment",""
"T","120029","Proximal attachment",""
"T","120032","Distal attachment",""
"T","120041","Fixed end",""
"T","120055","Mobile end",""
"T","120064","Muscle fascicle",""
"T","120078","Endomysium",""
"T","120086","Perimysium",""
"T","120093","Epimysium",""
"T","120108","Tendon",""
"T","120119","Intermediate tendon",""
"T","120124","Aponeurosis",""
"T","120135","Tendinous arch",""
"T","120143","Muscular trochlea",""
"T","120156","Fascia",""
"T","120162","Fascia of muscles","Deep fascia"
"T","120170","Investing fascia",""
"T","120181","Fascia of individual muscle","Muscle sheath"
"T","120197","Intermuscular septum",""
"T","120203","Compartment",""
"T","120216","Retinaculum",""
"T","120227","Fascia of body cavities",""
"T","120234","Parietal fascia",""
"T","120242","Visceral fascia",""
"T","120250","Extraperitoneal fascia","Extraserosal fascia"
"T","120269","Extraperitoneal ligament",""
"T","120275","Synovial bursae",""
"T","120288","Synovial bursa",""
"T","120291","Fibrous layer of synovial bursa",""
"T","120300","Synovial layer of synovial bursa",""
"T","120313","Subcutaneous bursa",""
"T","120321","Submuscular bursa",""
"T","120337","Subfascial bursa",""
"T","120345","Subtendinous bursa",""
"T","120359","Tendon sheaths",""
"T","120368","Fibrous sheath","Fibrous layer of tendon sheath"
"T","120376","Synovial sheath","Synovial layer of tendon sheath"
"T","120384","Vinculum tendinis","Mesotendon"
"T","120392","Cranial part of muscular system",""
"T","120402","Muscles of head",""
"T","120415","Extra-ocular muscles","Extrinsic muscles of eyeball"
"T","120428","Superior rectus muscle",""
"T","120431","Inferior rectus muscle",""
"T","120444","Medial rectus muscle",""
"T","120453","Lateral rectus muscle",""
"T","120466","Check ligament of lateral rectus muscle",""
"T","120477","Common tendinous ring","Common anular tendon"
"T","120489","Superior oblique muscle",""
"T","120490","Trochlea of superior oblique muscle",""
"T","120509","Tendinous sheath of superior oblique muscle",""
"T","120514","Inferior oblique muscle",""
"T","120523","Levator palpebrae superioris","Levator palpebrae superioris muscle"
"T","120538","Superficial muscles of head",""
"T","120546","Epicranius muscle",""
"T","120551","Occipitofrontalis muscle",""
"T","120567","Frontal belly of occipitofrontalis muscle","Frontal belly of epicranius muscle"
"T","120572","Occipital belly of occipitofrontalis muscle","Occipital belly of epicranius muscle"
"T","120580","Temporoparietalis muscle",""
"T","120595","Epicranial aponeurosis",""
"T","120601","Facial muscles",""
"T","120617","Procerus muscle",""
"T","120625","Nasalis muscle",""
"T","120630","Transverse part of nasalis muscle","Compressor naris muscle"
"T","120649","Alar part of nasalis muscle","Dilatator naris muscle"
"T","120658","Depressor septi nasi","Depressor septi nasi muscle"
"T","120663","Orbicularis oculi muscle",""
"T","120674","Palpebral part of orbicularis oculi",""
"T","120682","Ciliary bundle of orbicularis oculi",""
"T","120696","Deep palpebral part of orbicularis oculi muscle",""
"T","120706","Orbital part of orbicularis oculi",""
"T","120711","Corrugator supercilii","Corrugator supercilii muscle"
"T","120722","Depressor supercilii","Depressor supercilii muscle"
"T","120733","Orbicularis oris muscle",""
"T","120740","Marginal part of orbicularis oris muscle",""
"T","120754","Labial part of orbicularis oris muscle",""
"T","120765","Depressor anguli oris","Depressor anguli oris muscle"
"T","120779","Transversus menti muscle",""
"T","120787","Risorius muscle",""
"T","120798","Zygomaticus major muscle",""
"T","120804","Zygomaticus minor muscle",""
"T","120812","Levator labii superioris","Levator labii superioris muscle"
"T","120820","Levator nasolabialis","Levator nasolabialis muscle; Levator labii superioris alaeque nasi muscle"
"T","120836","Depressor labii inferioris","Depressor labii inferioris muscle; Quadratus labii inferioris muscle"
"T","120848","Levator anguli oris","Levator anguli oris muscle"
"T","120857","Modiolus of angulus oris",""
"T","120861","Bucinator","Bucinator muscle; Buccinator muscle"
"T","120873","Mentalis muscle",""
"T","120885","Extrinsic auricular muscles",""
"T","120899","Auricularis anterior muscle",""
