#"Status","Id","Translation","Synonyms"
"N","107201","",""
"N","107217","",""
"N","107225","",""
"N","107230","",""
"N","107249","",""
"N","107258","",""
"N","107263","",""
"N","107274","",""
"N","107282","",""
"N","107296","",""
"N","107309","",""
"N","107314","",""
"N","107323","",""
"N","107338","",""
"N","107346","",""
"N","107351","",""
"N","107367","",""
"N","107372","",""
"N","107380","",""
"N","107395","",""
"N","107405","",""
"N","107418","",""
"N","107426","",""
"N","107439","",""
"N","107447","",""
"N","107452","",""
"N","107460","",""
"N","107471","",""
"N","107483","",""
"N","107494","",""
"N","107507","",""
"N","107510","",""
"N","107529","",""
"N","107532","",""
"N","107541","",""
"N","107555","",""
"N","107564","",""
"N","107578","",""
"N","107586","",""
"N","107593","",""
"N","107608","",""
"N","107619","",""
"N","107624","",""
"N","107635","",""
"N","107643","",""
"N","107656","",""
"N","107662","",""
"N","107670","",""
"N","107681","",""
"N","107697","",""
"N","107704","",""
"N","107712","",""
"N","107720","",""
"N","107736","",""
"N","107748","",""
"N","107757","",""
"N","107761","",""
"N","107773","",""
"N","107785","",""
"N","107799","",""
"N","107800","",""
"N","107813","",""
"N","107821","",""
"N","107837","",""
"N","107845","",""
"N","107859","",""
"N","107868","",""
"N","107876","",""
"N","107884","",""
"N","107892","",""
"N","107903","",""
"N","107916","",""
"N","107927","",""
"N","107934","",""
"N","107942","",""
"N","107950","",""
"N","107969","",""
"N","107975","",""
"N","107988","",""
"N","107991","",""
"N","108003","",""
"N","108016","",""
"N","108027","",""
"N","108034","",""
"N","108042","",""
"N","108050","",""
"N","108069","",""
"N","108075","",""
"N","108088","",""
"N","108091","",""
"N","108109","",""
"N","108114","",""
"N","108123","",""
"N","108138","",""
"N","108146","",""
"N","108151","",""
"N","108167","",""
"N","108172","",""
"N","108180","",""
"N","108195","",""
"N","108205","",""
"N","108218","",""
"N","108226","",""
"N","108239","",""
"N","108247","",""
"N","108252","",""
"N","108260","",""
"N","108271","",""
"N","108283","",""
"N","108294","",""
"N","108302","",""
"N","108315","",""
"N","108328","",""
"N","108331","",""
"N","108344","",""
"N","108353","",""
"N","108366","",""
"N","108377","",""
"N","108389","",""
"N","108390","",""
"N","108408","",""
"N","108419","",""
"N","108424","",""
"N","108435","",""
"N","108443","",""
"N","108456","",""
"N","108462","",""
"N","108470","",""
"N","108481","",""
"N","108497","",""
"N","108504","",""
"N","108512","",""
"N","108520","",""
"N","108536","",""
"N","108548","",""
"N","108557","",""
"N","108561","",""
"N","108573","",""
"N","108585","",""
"N","108599","",""
"N","108600","",""
"N","108613","",""
"N","108621","",""
"N","108637","",""
"N","108645","",""
"N","108659","",""
"N","108668","",""
"N","108676","",""
"N","108684","",""
"N","108692","",""
"N","108707","",""
"N","108710","",""
"N","108729","",""
"N","108732","",""
"N","108741","",""
"N","108755","",""
"N","108764","",""
"N","108778","",""
"N","108786","",""
"N","108793","",""
"N","108801","",""
"N","108817","",""
"N","108825","",""
"N","108830","",""
"N","108849","",""
"N","108858","",""
"N","108863","",""
"N","108874","",""
"N","108882","",""
"N","108896","",""
"N","108906","",""
"N","108911","",""
"N","108922","",""
"N","108933","",""
"N","108940","",""
"N","108954","",""
"N","108965","",""
"N","108979","",""
"N","108987","",""
"N","108998","",""
"N","109007","",""
"N","109010","",""
"N","109029","",""
"N","109032","",""
"N","109041","",""
"N","109055","",""
"N","109064","",""
"N","109078","",""
"N","109086","",""
"N","109093","",""
"N","109108","",""
"N","109119","",""
"N","109124","",""
"N","109135","",""
"N","109143","",""
"N","109156","",""
"N","109162","",""
"N","109170","",""
"N","109181","",""
"N","109197","",""
"N","109203","",""
"N","109216","",""
"N","109227","",""
"N","109234","",""
"N","109242","",""
"N","109250","",""
"N","109269","",""
"N","109275","",""
"N","109288","",""
"N","109291","",""
"N","109300","",""
"N","109313","",""
"N","109321","",""
"N","109337","",""
"N","109345","",""
"N","109359","",""
"N","109368","",""
"N","109376","",""
"N","109384","",""
"N","109392","",""
"N","109402","",""
"N","109415","",""
"N","109428","",""
"N","109431","",""
"N","109444","",""
"N","109453","",""
"N","109466","",""
"N","109477","",""
"N","109489","",""
"N","109490","",""
"N","109509","",""
"N","109514","",""
"N","109523","",""
"N","109538","",""
"N","109546","",""
"N","109551","",""
"N","109567","",""
"N","109572","",""
"N","109580","",""
"N","109595","",""
"N","109601","",""
"N","109617","",""
"N","109625","",""
"N","109630","",""
"N","109649","",""
"N","109658","",""
"N","109663","",""
"N","109674","",""
"N","109682","",""
"N","109696","",""
"N","109706","",""
"N","109711","",""
"N","109722","",""
"N","109733","",""
"N","109740","",""
"N","109754","",""
"N","109765","",""
"N","109779","",""
"N","109787","",""
"N","109798","",""
"N","109804","",""
"N","109812","",""
"N","109820","",""
"N","109836","",""
"N","109848","",""
"N","109857","",""
"N","109861","",""
"N","109873","",""
"N","109885","",""
"N","109899","",""
"N","109905","",""
"N","109918","",""
"N","109926","",""
"N","109939","",""
"N","109947","",""
"N","109952","",""
"N","109960","",""
"N","109971","",""
"N","109983","",""
"N","109994","",""
"N","110002","",""
"N","110015","",""
"N","110028","",""
"N","110031","",""
"N","110044","",""
"N","110053","",""
"N","110066","",""
"N","110077","",""
"N","110089","",""
"N","110090","",""
"N","110106","",""
"N","110111","",""
"N","110122","",""
"N","110133","",""
"N","110140","",""
"N","110154","",""
"N","110165","",""
"N","110179","",""
"N","110187","",""
"N","110198","",""
"N","110201","",""
"N","110217","",""
"N","110225","",""
"N","110230","",""
"N","110249","",""
"N","110258","",""
"N","110263","",""
"N","110274","",""
"N","110282","",""
"N","110296","",""
"N","110309","",""
"N","110314","",""
"N","110323","",""
"N","110338","",""
"N","110346","",""
"N","110351","",""
"N","110367","",""
"N","110372","",""
"N","110380","",""
"N","110395","",""
"N","110405","",""
"N","110418","",""
"N","110426","",""
"N","110439","",""
"N","110447","",""
"N","110452","",""
"N","110460","",""
"N","110471","",""
"N","110483","",""
"N","110494","",""
"N","110507","",""
"N","110510","",""
"N","110529","",""
"N","110532","",""
"N","110541","",""
"N","110555","",""
"N","110564","",""
"N","110578","",""
"N","110586","",""
"N","110593","",""
"N","110608","",""
"N","110619","",""
"N","110624","",""
"N","110635","",""
"N","110643","",""
"N","110656","",""
"N","110662","",""
"N","110670","",""
"N","110681","",""
"N","110697","",""
"N","110704","",""
"N","110712","",""
"N","110720","",""
"N","110736","",""
"N","110748","",""
"N","110757","",""
"N","110761","",""
"N","110773","",""
"N","110785","",""
"N","110799","",""
"N","110800","",""
"N","110813","",""
"N","110821","",""
"N","110837","",""
"N","110845","",""
"N","110859","",""
"N","110868","",""
"N","110876","",""
"N","110884","",""
"N","110892","",""
"N","110903","",""
