#"Status","Id","Translation","Synonyms"
"T","211857","ligg. intracapsularia",""
"T","211861","ligg. capsularia",""
"T","211873","ligg. extracapsularia",""
"T","211905","vagina synovialis",""
"T","211947","articulatio cylindrica",""
"T","212008","articulatio spheroidea",""
"T","212429","periodontium",""
"T","212432","gingiva",""
"T","212441","periodontium protectionis",""
"T","212455","periodontium insertionis",""
"T","212486","alveoli dentales",""
"T","212723","syndesmoses columnae vertebralis",""
"T","212805","ligg. transversa",""
"T","212818","synchondroses columnae vertebralis",""
"T","213046","syndesmoses thoracis",""
"T","213072","synchondroses thoracis",""
"T","213080","synchondrosis costosternalis",""
"T","213095","synchondrosis costae primae",""
"T","213102","synchondroses sternales",""
"T","213350","syndesmoses cinguli pectoralis",""
"T","213539","syndesmosis radioulnaris",""
"T","213997","spatia interossea metacarpi",""
"T","214082","syndesmoses cinguli pelvici",""
"T","214333","pars transversa",""
"T","214340","pars descendens",""
"T","214823","ligamenta tarsi",""
"T","214838","ligg. tarsi interossea",""
"T","214872","ligg. tarsi dorsalia",""
"T","214955","ligg. tarsi plantaria",""
"T","215103","spatia interossea metatarsi",""
"T","215378","m. cutaneus",""
"T","215386","m. abductor",""
"T","215393","m. adductor",""
"T","215406","m. rotator",""
"T","215411","m. flexor",""
"T","215422","m. extensor",""
"T","215433","m. pronator",""
"T","215454","m. opponens",""
"T","215501","fascia craniocervicalis",""
"T","215517","fascia trunci",""
"T","215558","fasciae membrorum",""
"T","215647","intersectio tendinea",""
"T","215802","pars transversa",""
"T","215815","pars alaris",""
"T","215844","pars palpebralis",""
"T","215877","pars orbitalis",""
"T","215945","pars marginalis",""
"T","215959","pars labialis",""
"T","216111","pars profunda",""
"T","216608","lamina pretrachealis",""
"T","216624","lamina prevertebralis",""
"T","216662","musculi dorsi",""
"T","216681","pars descendens",""
"T","216697","pars transversa",""
"T","216704","pars ascendens",""
"T","216813","partes dorsales",""
"T","216821","partes ventrales",""
"T","216903","pars lumbalis",""
"T","216950","pars lumbalis",""
"T","217536","pars lumbalis diaphragmatis",""
"T","217599","pars costalis diaphragmatis",""
"T","217600","pars sternalis diaphragmatis",""
"T","217637","lig. phrenicooesophageale",""
"T","217668","trigonum sternocostale",""
"T","217676","trigonum lumbocostale",""
"T","217987","fascia abdominis visceralis",""
"T","217998","fascia propria organi",""
"T","218005","fascia extraperitonealis",""
"T","218129","fascia investiens profunda",""
"T","218132","fasciae investientes intermediae",""
"T","218141","fascia investiens superficialis",""
"T","218164","textus connectivus laxus",""
"T","218178","tela subcutanea abdominis",""
"T","218186","stratum membranosum",""
"T","218204","panniculus adiposus",""
"T","218212","fascia propria organi",""
"T","218236","fascia pelvis visceralis",""
"T","218248","fascia propria organi",""
"T","218261","fascia extraperitonealis",""
"T","218273","lig. extraperitoneale",""
"T","218299","fascia propria organi",""
"T","218358","m. pubovesicalis",""
"T","218476","m. puboanalis",""
"T","218540","pars subcutanea",""
"T","218554","pars superficialis",""
"T","218565","pars profunda",""
"T","218579","corpus anococcygeum",""
"T","218587","tendo musculi pubococcygei",""
"T","218598","raphe musculi iliococcygei",""
"T","218603","insertio partis superficialis musculi externi sphincteris ani",""
"T","218634","compartimenta",""
"T","218702","pars lateralis",""
"T","219185","m. supinator",""
"T","219472","retinaculum musculorum extensorum",""
"T","219535","compartimenta",""
"T","219629","musculi",""
"T","220414","fascia iliaca",""
"T","220581","retinaculum musculorum flexorum",""
"T","220664","vaginae tendinum et bursae",""
"T","220717","vagina tendinis",""
"T","221049","vagina tendinum musculorum radialium extensorum carpi",""
"T","221074","vagina tendinis musculi brevis extensoris digiti minimi",""
"T","221105","pars anularis vaginae fibrosae",""
"T","221118","pars cruciformis vaginae fibrosae",""
"T","221404","bursa subtendinea musculi gastrocnemii lateralis",""
"T","221412","bursa subtendinea musculi gastrocnemii medialis",""
"T","221628","pars anularis vaginae fibrosae",""
"T","221653","vincula tendinum",""
"T","221750","tuberculum",""
"T","221814","bucca",""
"T","222263","apex cuspidis",""
"T","222274","cuspis accessoria",""
"T","222282","tuberculum dentis",""
"T","222296","crista transversalis",""
"T","222309","crista triangularis",""
"T","222314","crista obliqua",""
"T","222323","fissura occlusalis",""
"T","222338","fossa occlusalis",""
"T","222346","cuspis buccalis",""
"T","222351","cuspis palatinalis",""
"T","222367","cuspis lingualis",""
"T","222372","cuspis mesiobuccalis",""
"T","222380","cuspis mesiopalatalis",""
"T","222395","cuspis mesiolingualis",""
"T","222405","cuspis distobuccalis",""
"T","222418","cuspis distopalatinalis",""
"T","222426","cuspis distolingualis",""
"T","222439","cuspis distalis",""
"T","222447","corona clinica",""
"T","222483","radix clinica",""
"T","222510","facies buccalis",""
"T","222529","facies labialis",""
"T","222555","facies mesialis",""
"T","222564","facies distalis",""
"T","222586","area contingens",""
"T","222593","cingulum",""
"T","222608","crista marginalis",""
"T","222619","margo incisalis",""
"T","222697","papilla dentis",""
"T","222720","cementum",""
"T","222748","mammillae",""
"T","222757","stria canina",""
"T","222761","fossa canina",""
"T","222773","fovea mesialis",""
"T","222785","fovea distalis",""
"T","222799","radix buccalis",""
"T","222800","radix palatinalis",""
"T","222813","radix mesialis",""
"T","222821","radix distalis",""
"T","222837","radix mesiobuccalis",""
"T","222845","radix mesiolingualis",""
"T","222868","tuberculum anomale",""
"T","222876","cuspis paramolaris",""
"T","222884","tuberculum molare",""
"T","222892","alveolus dentalis",""
"T","222903","curvatura occlusalis",""
"T","223168","noduli lymphoidei",""
"T","223312","palatum molle",""
"T","223407","capsula tonsillae",""
"T","223410","fissura tonsillaris",""
"T","223429","fossulae tonsillae",""
"T","223432","cryptae tonsillae",""
"T","223575","fossulae tonsillae",""
"T","223588","cryptae tonsillae",""
"T","223591","noduli lymphoidei",""
"T","223839","m. constrictor pharyngis superior",""
"T","223847","pars pterygopharyngea",""
"T","223852","pars buccopharyngea",""
"T","223860","pars mylopharyngea",""
"T","223871","pars glossopharyngea",""
"T","223883","m. constrictor pharyngis medius",""
"T","223894","pars chondropharyngea",""
"T","223901","pars ceratopharyngea",""
"T","223917","m. constrictor pharyngis inferior",""
"T","223930","pars cricopharyngea",""
"T","223963","fascia buccopharyngealis",""
"T","224155","lamina muscularis mucosae",""
"T","224382","stratum longitudinale",""
"T","224396","stratum circulare",""
"T","224413","fibrae obliquae",""
"T","224459","lamina muscularis mucosae",""
"T","224540","stratum longitudinale",""
"T","224554","stratum circulare",""
"T","224598","lamina muscularis mucosae",""
"T","224627","noduli lymphoidei solitarii",""
"T","224914","lamina muscularis mucosae",""
"T","225143","stratum longitudinale",""
"T","225197","stratum circulare",""
"T","225291","stratum longitudinale",""
"T","225345","stratum circulare",""
"T","225453","pecten analis",""
"T","225572","sulcus venae cavae",""
"T","225595","lig. venosum",""
"T","225601","facies visceralis",""
"T","225630","lig. teres hepatis",""
"T","225812","segmentatio hepatis",""
"T","225861","divisio lateralis sinistra",""
"T","225899","divisio medialis sinistra",""
"T","225947","divisio medialis dextra",""
"T","225971","divisio lateralis dextra",""
"T","226271","plicae mucosae",""
"T","226882","plexus cavernosus conchae",""
"T","226906","pars respiratoria",""
"T","226911","pars olfactoria",""
"T","227153","cartilagines et articulationes laryngis",""
"T","227298","bursa retrohyoidea",""
"T","227303","bursa infrahyoidea",""
"T","227375","capsula articularis cricothyroidea",""
"T","227425","facies articularis",""
"T","227552","capsula articularis cricoarytenoidea",""
"T","227583","cartilago sesamoidea",""
"T","227713","pars recta",""
"T","227721","pars obliqua",""
"T","227784","pars thyroepiglottica",""
"T","227807","pars aryepiglottica",""
"T","227855","tuberculum corniculatum",""
"T","227864","tuberculum cuneiforme",""
"T","228223","bronchi lobares et segmentales",""
"T","228246","bronchus segmentalis apicalis [B I]",""
"T","228251","bronchus segmentalis posterior [B II]",""
"T","228267","bronchus segmentalis anterior [B III]",""
"T","228280","bronchus segmentalis lateralis [B IV]",""
"T","228295","bronchus segmentalis medialis [B V]",""
"T","228310","bronchus segmentalis superior [B VI]",""
"T","228329","bronchus segmentalis basalis medialis",""
"T","228332","bronchus segmentalis basalis anterior [B VIII]",""
"T","228341","bronchus segmentalis basalis lateralis [B IX]",""
"T","228355","bronchus segmentalis basalis posterior [B X]",""
"T","228378","bronchus segmentalis apicoposterior [B I+II]",""
"T","228386","bronchus segmentalis anterior [B III]",""
"T","228393","bronchus lingularis superior [B IV]",""
"T","228406","bronchus lingularis inferior [B V]",""
"T","228422","bronchus segmentalis superior [B VI]",""
"T","228433","bronchus segmentalis basalis medialis",""
"T","228440","bronchus segmentalis basalis anterior [B VIII]",""
"T","228454","bronchus segmentalis basalis lateralis [B IX]",""
"T","228465","bronchus segmentalis basalis posterior [B X]",""
"T","228479","bronchi intrasegmentales",""
"T","228596","facies mediastinalis",""
"T","228683","lobus superior",""
"T","228719","lobus inferior",""
"T","228743","vasa sanguinea intrapulmonalia",""
"T","228756","segmenta bronchopulmonalia",""
"T","228770","segmentum apicale [S I]",""
"T","228781","segmentum posterius [S II]",""
"T","228797","segmentum anterius [S III]",""
"T","228802","lobus medius pulmonis dextri",""
"T","228815","segmentum laterale [S IV]",""
"T","228828","segmentum mediale [S V]",""
"T","228844","segmentum superius [S VI]",""
"T","228866","segmentum basale anterius [S VIII]",""
"T","228877","segmentum basale laterale [S IX]",""
"T","228889","segmentum basale posterius [S X]",""
"T","228900","segmentum apicoposterius [S I+II]",""
"T","228913","segmentum anterius [S III]",""
"T","228921","segmentum lingulare superius [S IV]",""
"T","228937","segmentum lingulare inferius [S V]",""
"T","228959","segmentum superius [S VI]",""
"T","228976","segmentum basale anterius [S VIII]",""
"T","228984","segmentum basale laterale [S IX]",""
"T","228992","segmentum basale posterius [S X]",""
"T","229000","bronchioli",""
"T","229021","cavitas thoracis",""
"T","229130","tunica serosa",""
"T","229149","tela subserosa",""
"T","229442","lobi renales",""
"T","229469","labyrinthus corticis",""
"T","229475","cortex corticis",""
"T","229515","zona externa",""
"T","229528","stria externa",""
"T","229531","stria interna",""
"T","229544","fasciculi vasculares",""
"T","229553","regio interfascicularis",""
"T","229566","zona interna",""
"T","229589","crista renalis",""
"T","229590","pyramides renales",""
"T","229623","segmenta renalia",""
"T","229680","arteriae intrarenales",""
"T","229695","aa. interlobares",""
"T","229705","aa. arcuatae",""
"T","229718","aa. corticales radiatae",""
"T","229726","arteriola glomerularis afferens",""
"T","229739","arteriola glomerularis efferens",""
"T","229747","aa. perforantes radiatae",""
"T","229752","arteriolae rectae",""
"T","229760","rr. capsulares",""
"T","229771","venae intrarenales",""
"T","229783","vv. interlobares",""
"T","229794","vv. arcuatae",""
"T","229806","vv. corticales radiatae",""
"T","229811","venulae rectae",""
"T","229822","vv. stellatae",""
"T","229854","calyx superior",""
"T","229865","calyx medius",""
"T","229879","calyx inferior",""
"T","230052","lig. umbilicale medianum",""
"T","230141","pars cervicis vesicae",""
"T","230155","stratum externum longitudinale",""
"T","230178","stratum internum longitudinale",""
"T","230186","m. pubovesicalis",""
"T","230257","ostium urethrae internum",""
"T","230587","pars uterina",""
"T","230688","cornu uteri",""
"T","230777","ostium histologicum uteri internum",""
"T","231213","pudendum femininum",""
"T","231268","rima pudendi",""
"T","231438","septum corporum cavernosorum",""
"T","231451","ostium urethrae internum accipiens",""
"T","231467","ostium urethrae internum evacuans",""
"T","231480","crista urethralis",""
"T","231495","ostium urethrae externum",""
"T","231524","stratum circulare",""
"T","231535","m. sphincter urethrae internus",""
"T","231543","stratum longitudinale",""
"T","231570","glandulae urethrales",""
"T","231581","lacunae urethrales",""
"T","231597","ductus paraurethrales",""
"T","231701","lamina visceralis",""
"T","232101","diverticula ampullae",""
"T","232229","pars proximalis",""
"T","232241","pars distalis",""
"T","232293","lobi prostatae",""
"T","232308","lobulus inferoposterior",""
"T","232319","lobulus inferolateralis",""
"T","232324","lobulus superomedialis",""
"T","232335","lobulus anteromedialis",""
"T","232397","substantia muscularis",""
"T","232403","area trapezoidea",""
"T","232672","aa. helicinae",""
"T","232680","vv. cavernosae",""
"T","232726","ostium urethrae internum accipiens",""
"T","232739","ostium urethrae internum evacuans",""
"T","232783","crista urethralis",""
"T","232833","stratum circulare",""
"T","232840","m. sphincter urethrae internus",""
"T","232854","stratum longitudinale",""
"T","232887","pars intermedia",""
"T","232898","tunica muscularis",""
"T","232904","stratum longitudinale",""
"T","232912","tunica mucosa",""
"T","232957","lacunae urethrales",""
"T","232961","glandulae urethrales",""
"T","232973","ductus paraurethrales",""
"T","232985","tunica muscularis",""
"T","232999","stratum longitudinale",""
"T","233003","tunica mucosa",""
"T","233016","ostium urethrae externum",""
"T","233123","tela subcutanea perinei",""
"T","233138","stratum membranosum",""
"T","233146","saccus subcutaneus perinei",""
"T","233294","cavitas abdominopelvica",""
"T","233676","ligamenta hepatis",""
"T","233732","peritoneum abdominale",""
"T","234089","peritoneum urogenitale",""
"T","234217","glandulae endocrinae",""
"T","234225","hypophysis",""
"T","234230","adenohypophysis",""
"T","234249","pars tuberalis",""
"T","234258","pars intermedia",""
"T","234263","pars distalis",""
"T","234274","neurohypophysis",""
"T","234282","infundibulum",""
"T","234296","pars nervosa",""
"T","234309","glandula pinealis",""
"T","234314","glandula thyroidea",""
"T","234323","lobus",""
"T","234338","isthmus glandulae thyroideae",""
"T","234346","lobus pyramidalis",""
"T","234351","glandulae thyroideae accessoriae",""
"T","234367","capsula fibrosa",""
"T","234372","stroma",""
"T","234380","parenchyma",""
"T","234395","lobuli",""
"T","234405","glandula parathyroidea",""
"T","234418","glandula parathyroidea superior",""
"T","234426","glandula parathyroidea inferior",""
"T","234439","glandulae parathyroideae accessoriae",""
"T","234447","glandula suprarenalis",""
"T","234452","facies anterior",""
"T","234460","facies posterior",""
"T","234471","facies renalis",""
"T","234483","margo superior",""
"T","234494","margo medialis",""
"T","234507","cortex",""
"T","234510","medulla",""
"T","234529","hilum",""
"T","234532","v. centralis",""
"T","234541","glandulae suprarenales accessoriae",""
"T","234555","systema cardiovasculare",""
"T","234564","vas sanguineum",""
"T","234578","anastomosis arteriolovenularis",""
"T","234586","arteria",""
"T","234593","a. nutricia",""
"T","234608","arteriola",""
"T","234619","circulus arteriosus",""
"T","234624","circulus vasculosus",""
"T","234635","cisterna",""
"T","234643","haema",""
"T","234656","plexus vasculosus",""
"T","234662","plexus venosus",""
"T","234670","rete arteriosum",""
"T","234681","rete mirabile",""
"T","234697","rete vasculosum articulare",""
"T","234704","rete venosum",""
"T","234712","sinus venosus",""
"T","234720","tunica externa",""
"T","234736","tunica intima",""
"T","234748","tunica media",""
"T","234757","valva",""
"T","234761","valvula",""
"T","234773","cuspis",""
"T","234785","valvula venosa",""
"T","234799","vas anastomoticum",""
"T","234800","vas capillare",""
"T","234813","vas collaterale",""
"T","234821","vas sinusoideum",""
"T","234837","vasa vasorum",""
"T","234845","vasa nervorum",""
"T","234859","vena",""
"T","234868","v. comitans",""
"T","234876","v. cutanea",""
"T","234884","v. emissaria",""
"T","234892","v. nutricia",""
"T","234903","v. profunda",""
"T","234916","v. superficialis",""
"T","234927","venula",""
"T","234934","vas lymphaticum",""
"T","234942","vas lymphaticum superficiale",""
"T","234950","vas lymphaticum profundum",""
"T","234969","plexus lymphaticus",""
"T","234975","valvula lymphatica",""
"T","234988","lympha",""
"T","234991","vas lymphocapillare",""
"T","235009","rete lymphocapillare",""
"T","235014","cor",""
"T","235023","basis cordis",""
"T","235038","facies sternocostalis",""
"T","235046","facies diaphragmatica",""
"T","235051","facies pulmonalis dextra",""
"T","235067","margo dexter",""
"T","235072","apex cordis",""
"T","235080","incisura apicis cordis",""
"T","235095","sulcus interventricularis anterior",""
"T","235102","sulcus interventricularis posterior",""
"T","235115","sulcus coronarius",""
"T","235128","ventriculus cordis",""
"T","235131","septum interventriculare",""
"T","235144","pars muscularis",""
"T","235153","pars membranacea",""
"T","235166","septum atrioventriculare",""
"T","235177","atrium cordis",""
"T","235189","auricula atrii",""
"T","235190","septum interatriale",""
"T","235206","trabeculae carneae",""
"T","235211","vortex cordis",""
"T","235222","mm. papillares",""
"T","235233","chordae tendineae",""
"T","235240","chordae tendineae falsae",""
"T","235254","trigonum fibrosum dextrum",""
"T","235265","trigonum fibrosum sinistrum",""
"T","235279","anulus fibrosus dexter",""
"T","235287","tendo infundibuli",""
"T","235298","tendo valvulae venae cavae inferioris",""
"T","235303","trigonum nodi sinuatrialis",""
"T","235316","facies pulmonalis sinistra",""
"T","235327","anulus fibrosus sinister",""
"T","235334","atrium dextrum",""
"T","235342","auricula dextra",""
"T","235350","crista terminalis",""
"T","235369","foramina venarum minimarum",""
"T","235375","fossa ovalis",""
"T","235388","limbus fossae ovalis",""
"T","235391","foramen ovale cordis",""
"T","235401","mm. pectinati",""
"T","235417","ostium sinus coronarii",""
"T","235425","ostium venae cavae inferioris",""
"T","235430","ostium venae cavae superioris",""
"T","235449","sinus venarum cavarum",""
"T","235458","sulcus terminalis cordis",""
"T","235463","tuberculum intervenosum",""
"T","235474","valvula venae cavae inferioris",""
"T","235482","valvula sinus coronarii",""
"T","235496","ventriculus dexter",""
"T","235505","ostium atrioventriculare dextrum",""
"T","235518","valva atrioventricularis dextra",""
"T","235526","cuspis anterior",""
"T","235539","cuspis posterior",""
"T","235547","cuspis septalis",""
"T","235552","crista supraventricularis",""
"T","235560","conus arteriosus",""
"T","235571","ostium trunci pulmonalis",""
"T","235583","valva trunci pulmonalis",""
"T","235594","valvula semilunaris dextra",""
"T","235604","valvula semilunaris sinistra",""
"T","235612","valvula semilunaris anterior",""
"T","235620","noduli valvularum semilunarium",""
"T","235636","lunulae valvularum semilunarium",""
"T","235648","commissurae valvularum semilunarium",""
"T","235657","m. papillaris anterior",""
"T","235661","m. papillaris posterior",""
"T","235673","m. papillaris septalis",""
"T","235685","trabecula septomarginalis",""
"T","235699","trabeculae carneae",""
"T","235700","atrium sinistrum",""
"T","235713","auricula sinistra",""
"T","235721","mm. pectinati",""
"T","235737","ostia venarum pulmonalium",""
"T","235745","valvula foraminis ovalis",""
"T","235759","ventriculus sinister",""
"T","235768","ostium atrioventriculare sinistrum",""
"T","235776","valva atrioventricularis sinistra",""
"T","235784","cuspis anterior",""
"T","235792","cuspis posterior",""
"T","235807","cuspides commissurales",""
"T","235810","m. papillaris anterior",""
"T","235829","m. papillaris posterior",""
"T","235832","vestibulum aortae",""
"T","235841","ostium aortae",""
"T","235855","trabeculae carneae",""
"T","235864","valva aortae",""
"T","235878","valvula semilunaris dextra",""
"T","235886","valvula semilunaris sinistra",""
"T","235893","valvula semilunaris posterior",""
"T","235908","noduli valvularum semilunarium",""
"T","235919","lunulae valvularum semilunarium",""
"T","235924","commissurae valvularum semilunarium",""
"T","235935","endocardium",""
"T","235943","myocardium",""
"T","235956","complexus stimulans cordis",""
"T","235962","nodus sinuatrialis",""
"T","235970","nodus atrioventricularis",""
"T","235981","fasciculus atrioventricularis",""
"T","235997","crus dextrum",""
"T","236008","crus sinistrum",""
"T","236019","rr. subendocardiales",""
"T","236097","lamina parietalis",""
"T","236100","lamina visceralis",""
"T","236145","arteriae",""
"T","236159","truncus pulmonalis",""
"T","236168","sinus trunci pulmonalis",""
"T","236176","crista supravalvularis",""
"T","236184","bifurcatio trunci pulmonalis",""
"T","236192","arteria pulmonalis dextra",""
"T","236202","aa. lobares superiores",""
"T","236215","a. segmentalis apicalis",""
"T","236228","a. segmentalis anterior",""
"T","236231","r. ascendens",""
"T","236244","r. descendens",""
"T","236253","a. segmentalis posterior",""
"T","236266","r. ascendens",""
"T","236277","r. descendens",""
"T","236289","a. lobaris media",""
"T","236290","a. segmentalis medialis",""
"T","236304","a. segmentalis lateralis",""
"T","236312","aa. lobares inferiores",""
"T","236320","a. segmentalis superior",""
"T","236336","pars basalis",""
"T","236348","a. segmentalis basalis anterior",""
"T","236357","a. segmentalis basalis lateralis",""
"T","236361","a. segmentalis basalis medialis",""
"T","236373","a. segmentalis basalis posterior",""
"T","236385","arteria pulmonalis sinistra",""
"T","236399","lig. arteriosum",""
"T","236407","aa. lobares superiores",""
"T","236410","a. segmentalis apicalis",""
"T","236429","a. segmentalis anterior",""
"T","236432","r. ascendens",""
"T","236441","r. descendens",""
"T","236455","a. segmentalis posterior",""
"T","236464","r. ascendens",""
"T","236478","r. descendens",""
"T","236486","a. lingularis",""
"T","236493","a. lingularis inferior",""
"T","236503","a. lingularis superior",""
"T","236516","aa. lobares inferiores",""
"T","236527","a. segmentalis superior",""
"T","236534","pars basalis",""
"T","236542","a. segmentalis basalis anterior",""
"T","236550","a. segmentalis basalis lateralis",""
"T","236569","a. segmentalis basalis medialis",""
"T","236575","a. segmentalis basalis posterior",""
"T","236588","ductus arteriosus persistens",""
"T","236591","aorta",""
"T","236606","pars ascendens aortae",""
"T","236611","sinus aortae",""
"T","236622","crista supravalvularis",""
"T","236633","bulbus aortae",""
"T","236640","arteria coronaria dextra",""
"T","236654","rr. atrioventriculares",""
"T","236665","r. coni arteriosi",""
"T","236679","r. nodi sinuatrialis",""
"T","236687","rr. atriales",""
"T","236698","r. marginalis dexter",""
"T","236709","r. atrialis intermedius",""
"T","236714","r. interventricularis posterior",""
"T","236723","rr. interventriculares septales",""
"T","236738","r. nodi atrioventricularis",""
"T","236746","r. posterolateralis dexter",""
"T","236751","arteria coronaria sinistra",""
"T","236767","r. interventricularis anterior",""
"T","236772","r. coni arteriosi",""
"T","236780","r. lateralis",""
"T","236795","rr. interventriculares septales",""
"T","236805","r. circumflexus",""
"T","236818","r. atrialis anastomoticus",""
"T","236826","rr. atrioventriculares",""
"T","236839","r. marginalis sinister",""
"T","236847","r. atrialis intermedius",""
"T","236852","r. posterior ventriculi sinistri",""
"T","236860","r. nodi sinuatrialis",""
"T","236871","r. nodi atrioventricularis",""
"T","236883","rr. atriales",""
"T","236894","arcus aortae",""
"T","236901","isthmus aortae",""
"T","236917","corpora paraaortica",""
"T","236925","truncus brachiocephalicus",""
"T","236930","a. thyroidea ima",""
"T","236949","arteria carotis communis",""
"T","236958","glomus caroticum",""
"T","236963","sinus caroticus",""
"T","236974","bifurcatio carotidis",""
"T","236982","arteria carotis externa",""
"T","236996","a. thyroidea superior",""
"T","237007","r. infrahyoideus",""
"T","237010","r. sternocleidomastoideus",""
"T","237029","a. laryngea superior",""
"T","237032","r. cricothyroideus",""
"T","237041","r. glandularis anterior",""
"T","237055","r. glandularis posterior",""
"T","237064","r. glandularis lateralis",""
"T","237078","arteria pharyngea ascendens",""
"T","237086","a. meningea posterior",""
"T","237093","rr. pharyngeales",""
"T","237108","a. tympanica inferior",""
"T","237119","truncus linguofacialis",""
"T","237124","arteria lingualis",""
"T","237135","r. suprahyoideus",""
"T","237143","rr. dorsales linguae",""
"T","237156","a. sublingualis",""
"T","237162","a. profunda linguae",""
"T","237170","arteria facialis",""
"T","237181","a. palatina ascendens",""
"T","237197","r. tonsillaris",""
"T","237203","a. submentalis",""
"T","237216","rr. glandulares",""
"T","237227","a. labialis inferior",""
"T","237234","a. labialis superior",""
"T","237242","r. septi nasi",""
"T","237250","r. lateralis nasi",""
"T","237269","a. angularis",""
"T","237275","arteria occipitalis",""
"T","237288","r. mastoideus",""
"T","237291","r. auricularis",""
"T","237300","rr. sternocleidomastoidei",""
"T","237313","rr. occipitales",""
"T","237321","r. meningeus",""
"T","237337","r. descendens",""
"T","237345","arteria auricularis posterior",""
"T","237359","a. stylomastoidea",""
"T","237368","a. tympanica posterior",""
"T","237376","rr. mastoidei",""
"T","237384","r. stapedius",""
"T","237392","r. auricularis",""
"T","237402","r. occipitalis",""
"T","237415","r. parotideus",""
"T","237428","arteria temporalis superficialis",""
"T","237431","r. parotideus",""
"T","237444","a. transversa faciei",""
"T","237453","rr. auriculares anteriores",""
"T","237466","a. zygomaticoorbitalis",""
"T","237477","a. temporalis media",""
"T","237489","r. frontalis",""
"T","237490","r. parietalis",""
"T","237509","arteria maxillaris",""
"T","237514","a. auricularis profunda",""
"T","237523","a. tympanica anterior",""
"T","237538","a. alveolaris inferior",""
"T","237546","rr. dentales",""
"T","237551","rr. peridentales",""
"T","237567","r. mentalis",""
"T","237572","r. mylohyoideus",""
"T","237580","a. meningea media",""
"T","237595","r. accessorius",""
"T","237601","r. frontalis",""
"T","237617","r. orbitalis",""
"T","237625","r. parietalis",""
"T","237630","r. petrosus",""
"T","237649","a. tympanica superior",""
"T","237658","r. anastomoticus lacrimalis",""
"T","237663","a. pterygomeningea",""
"T","237674","a. masseterica",""
"T","237682","a. temporalis profunda anterior",""
"T","237696","a. temporalis profunda posterior",""
"T","237706","rr. pterygoidei",""
"T","237711","a. buccalis",""
"T","237722","a. alveolaris superior posterior",""
"T","237733","rr. dentales",""
"T","237740","rr. peridentales",""
"T","237754","a. infraorbitalis",""
"T","237765","aa. alveolares superiores anteriores",""
"T","237779","rr. dentales",""
"T","237787","rr. peridentales",""
"T","237798","a. canalis pterygoidei",""
"T","237804","r. pharyngeus",""
"T","237812","a. palatina descendens",""
"T","237820","a. palatina major",""
"T","237836","aa. palatinae minores",""
"T","237848","r. pharyngeus",""
"T","237857","a. sphenopalatina",""
"T","237861","aa. nasales posteriores laterales",""
"T","237873","rr. septales posteriores",""
"T","237885","arteria carotis interna",""
"T","237899","pars cervicalis",""
"T","237905","sinus caroticus",""
"T","237918","pars petrosa",""
"T","237926","aa. caroticotympanicae",""
"T","237939","a. canalis pterygoidei",""
"T","237947","pars cavernosa",""
"T","237952","r. basalis tentorii",""
"T","237960","r. marginalis tentorii",""
"T","237971","r. meningeus",""
"T","237983","r. sinus cavernosi",""
"T","237994","a. hypophysialis inferior",""
"T","238001","rr. ganglionares trigeminales",""
"T","238017","rr. nervorum",""
"T","238025","pars cerebralis",""
"T","238030","arteria ophthalmica",""
"T","238049","a. hypophysialis superior",""
"T","238058","arteria communicans posterior",""
"T","238063","arteria choroidea anterior",""
"T","238074","a. uncalis",""
"T","238082","rr. clivales",""
"T","238096","r. meningeus",""
"T","238105","siphon caroticus",""
"T","238118","a. centralis retinae",""
"T","238126","pars extraocularis",""
"T","238139","pars intraocularis arteriae centralis retinae",""
"T","238147","a. lacrimalis",""
"T","238152","r. anastomoticus mediomeningeus",""
"T","238160","aa. palpebrales laterales",""
"T","238171","r. meningeus recurrens",""
"T","238183","aa. ciliares posteriores breves",""
"T","238194","aa. ciliares posteriores longae",""
"T","238208","aa. musculares",""
"T","238219","aa. ciliares anteriores",""
"T","238224","aa. conjunctivales anteriores",""
"T","238235","aa. episclerales",""
"T","238243","a. supraorbitalis",""
"T","238256","r. diploicus",""
"T","238262","a. ethmoidalis anterior",""
"T","238270","r. meningeus anterior",""
"T","238281","rr. septales anteriores",""
"T","238297","rr. nasales anteriores laterales",""
"T","238306","a. ethmoidalis posterior",""
"T","238311","aa. palpebrales mediales",""
"T","238322","aa. conjunctivales posteriores",""
"T","238333","arcus palpebralis inferior",""
"T","238340","arcus palpebralis superior",""
"T","238354","a. supratrochlearis",""
"T","238365","a. dorsalis nasi",""
"T","238379","arteriae encephali",""
"T","238387","rr. choroidei ventriculi lateralis",""
"T","238398","rr. choroidei ventriculi tertii",""
"T","238404","rr. substantiae perforatae anterioris",""
"T","238412","rr. chiasmatici",""
"T","238420","rr. tractus optici",""
"T","238436","rr. corporis geniculati lateralis",""
"T","238448","rr. genus capsulae internae",""
"T","238457","rr. cruris posterioris capsulae internae",""
"T","238461","rr. partis retrolentiformis capsulae internae",""
"T","238473","rr. globi pallidi",""
"T","238485","rr. caudae nuclei caudati",""
"T","238499","rr. hippocampi",""
"T","238500","rr. uncales",""
"T","238513","rr. corporis amygdaloidei",""
"T","238521","rr. tuberis cinerei",""
"T","238537","rr. nucleorum hypothalami",""
"T","238545","rr. nucleorum thalami",""
"T","238559","rr. substantiae nigrae",""
"T","238568","rr. nuclei rubri",""
